图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,FM-ED-预测置信度,FM-LD-预测置信度,FM-MD-预测置信度,FM-OM-预测置信度,FM-SD-预测置信度,HF-ED-预测置信度,HF-LD-预测置信度,HF-MD-预测置信度,HF-OM-预测置信度,HF-SD-预测置信度,RJ-ED-预测置信度,RJ-LD-预测置信度,RJ-MD-预测置信度,RJ-OM-预测置信度,RJ-SD-预测置信度
../Image/Train_Image\test\HF-MD\IMG_20230415_111919_1.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,12.0,RJ-MD,10.0,RJ-ED,1.0,0.01184462,0.0036289098,0.0070109693,0.006785156,0.0076070013,0.02755456,0.18746595,0.4874397,0.03982243,0.034943026,0.055315226,0.012877947,0.07172815,0.005157682,0.0408187
../Image/Train_Image\test\HF-MD\IMG_20230415_111920_2.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,12.0,RJ-MD,10.0,RJ-ED,1.0,0.014376496,0.0031624727,0.008877793,0.0075503583,0.00796218,0.026621642,0.13864665,0.40281928,0.073306255,0.030219499,0.08010594,0.017060284,0.115727015,0.0063624303,0.06720178
../Image/Train_Image\test\HF-MD\IMG_20230415_111921_3.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,12.0,RJ-MD,9.0,HF-SD,1.0,0.011104735,0.0035053124,0.005638288,0.0052543096,0.010321233,0.030332386,0.19088869,0.50360215,0.036693152,0.049677894,0.049126286,0.01084631,0.061640862,0.004049058,0.027319392
../Image/Train_Image\test\HF-MD\IMG_20230415_111923.jpg,7,HF-MD,6.0,HF-LD,7.0,HF-MD,9.0,HF-SD,5.0,HF-ED,1.0,0.0034015966,0.004657984,0.0012089238,0.0011874794,0.0056984504,0.02626959,0.45778686,0.43964598,0.003743286,0.028482353,0.009565705,0.002364873,0.009839487,0.0018134513,0.004333972
../Image/Train_Image\test\HF-MD\IMG_20230415_111924_1.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,5.0,HF-ED,1.0,0.0056289216,0.0034872545,0.0018509518,0.0012664235,0.005672959,0.013272698,0.22679937,0.6937136,0.0045948736,0.01802857,0.007981949,0.001866599,0.009789971,0.0008391305,0.0052067703
../Image/Train_Image\test\HF-MD\IMG_20230415_111925_2.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,12.0,RJ-MD,10.0,RJ-ED,1.0,0.0087976605,0.0028872523,0.0055284407,0.0041533257,0.00428648,0.011740886,0.18395463,0.54569167,0.037727207,0.01414286,0.049810044,0.008373989,0.07917195,0.0030174719,0.040716153
../Image/Train_Image\test\HF-MD\IMG_20230415_111927.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,12.0,RJ-MD,10.0,RJ-ED,1.0,0.011151545,0.002323048,0.0073802476,0.006326619,0.0037897683,0.011730954,0.16836654,0.4665553,0.04810488,0.014366138,0.07264638,0.011179797,0.10635958,0.0047208434,0.06499835
../Image/Train_Image\test\HF-MD\IMG_20230415_111933.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,12.0,RJ-MD,1.0,0.0055362657,0.0022306363,0.00221884,0.0019332258,0.010906437,0.013929067,0.22764724,0.632083,0.016400697,0.031150408,0.017686982,0.002698256,0.0274567,0.0012242916,0.006897973
../Image/Train_Image\test\HF-MD\IMG_20230415_111934_2.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,12.0,RJ-MD,8.0,HF-OM,1.0,0.009491731,0.0023314722,0.0047281124,0.003587234,0.008438833,0.010472883,0.205853,0.6004363,0.035502724,0.017570984,0.03444372,0.004356854,0.043931976,0.0019239977,0.016930234
../Image/Train_Image\test\HF-MD\IMG_20230415_111942_3.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,5.0,HF-ED,1.0,0.0005747713,0.0007420438,0.000259229,0.00026273486,0.0007716447,0.013468783,0.31223,0.60659575,0.0022258565,0.04918668,0.0043181423,0.0014400603,0.0051411246,0.00061277056,0.002170406
../Image/Train_Image\test\HF-MD\IMG_20230415_111944.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,5.0,HF-ED,1.0,0.00061963423,0.001095283,0.00029805093,0.00033791512,0.00093446457,0.025025956,0.31328672,0.54748046,0.0017299735,0.09560424,0.0039038716,0.0019210381,0.004779834,0.0008899753,0.0020925973
../Image/Train_Image\test\HF-MD\IMG_20230415_111945_1.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,5.0,HF-ED,1.0,0.001738775,0.0017253391,0.0007886698,0.00068355264,0.0019027463,0.016094252,0.28070563,0.6243722,0.004187725,0.03764351,0.008911084,0.0026214886,0.012411169,0.0011035748,0.005110359
../Image/Train_Image\test\HF-MD\IMG_20230415_111947_1.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,12.0,RJ-MD,9.0,HF-SD,1.0,0.0036409523,0.0016614161,0.0017177283,0.0012494642,0.0026865667,0.0079809865,0.20238455,0.716234,0.008054982,0.015401176,0.012390985,0.0018967055,0.016613426,0.00095048646,0.0071366113
../Image/Train_Image\test\HF-MD\IMG_20230415_111948_1.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,12.0,RJ-MD,10.0,RJ-ED,1.0,0.00398165,0.0015640574,0.0019074628,0.0013928763,0.0026942387,0.008763403,0.22561386,0.6785509,0.010390876,0.0135924,0.016194139,0.0025108703,0.02244023,0.0010121912,0.009390862
../Image/Train_Image\test\HF-MD\IMG_20230415_111949_2.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,12.0,RJ-MD,10.0,RJ-ED,1.0,0.0053333384,0.0019631446,0.0024617363,0.0015759319,0.003349804,0.0089610955,0.21812393,0.67943245,0.011665735,0.013248441,0.018071838,0.0024696807,0.021892933,0.0010741748,0.010375814
../Image/Train_Image\test\HF-MD\IMG_20230415_111950_2.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,12.0,RJ-MD,1.0,0.0052516186,0.0027586173,0.0020498484,0.00165969,0.004194017,0.016063211,0.22838393,0.66233176,0.0071786423,0.025833318,0.012441499,0.0031137133,0.017942045,0.0013019431,0.009496118
../Image/Train_Image\test\HF-MD\IMG_20230415_111952.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,5.0,HF-ED,1.0,0.0018310802,0.0015859484,0.00088929874,0.0007407177,0.0021205016,0.013890439,0.3036381,0.61370957,0.004843911,0.027145771,0.00957744,0.0021716896,0.011736968,0.0010989552,0.0050196126
../Image/Train_Image\test\HF-MD\IMG_20230415_111953.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,12.0,RJ-MD,10.0,RJ-ED,1.0,0.0023519204,0.0012502456,0.0010257562,0.0008646524,0.0013325801,0.0069042095,0.2842521,0.64004153,0.0082090795,0.0125420205,0.013914635,0.001956043,0.01754653,0.0008291979,0.006979527
../Image/Train_Image\test\HF-MD\IMG_20230415_112000.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,12.0,RJ-MD,1.0,0.00340716,0.0022580381,0.0012881464,0.001069664,0.003878471,0.010712311,0.2814465,0.64532626,0.0055632107,0.016463606,0.0098293,0.0016207044,0.011652209,0.00090529275,0.004579213
../Image/Train_Image\test\HF-MD\IMG_20230415_112002.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,12.0,RJ-MD,10.0,RJ-ED,1.0,0.004311532,0.0017690897,0.0015239837,0.0011842306,0.002705066,0.009159979,0.24964505,0.65667194,0.011058145,0.012913378,0.01473879,0.002421345,0.02232537,0.0010461317,0.008526001
../Image/Train_Image\test\HF-MD\IMG_20230415_112033.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,12.0,RJ-MD,1.0,0.003718338,0.0016715974,0.0017061938,0.0017879105,0.0031895759,0.016218273,0.24475181,0.6312464,0.010089751,0.03346143,0.016276432,0.0037959232,0.020806473,0.0015896213,0.009690277
../Image/Train_Image\test\HF-MD\IMG_20230415_112034.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,12.0,RJ-MD,1.0,0.0034406038,0.0015921439,0.0016581125,0.0015207543,0.004240495,0.01732535,0.26305848,0.6106919,0.010346067,0.036303934,0.0167566,0.0037150427,0.01916543,0.0016029603,0.008582214
../Image/Train_Image\test\HF-MD\IMG_20230415_112035_1.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,5.0,HF-ED,1.0,0.002028887,0.0017104652,0.0007653603,0.0006383747,0.0021725004,0.012888756,0.3157291,0.6189019,0.0024624323,0.025164573,0.0055957087,0.001517923,0.0067568575,0.00072072155,0.002946402
../Image/Train_Image\test\HF-MD\IMG_20230415_112037.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,12.0,RJ-MD,1.0,0.0027455818,0.0015534308,0.0012385838,0.0010892893,0.0021676093,0.010416117,0.27948153,0.63711375,0.006242911,0.021699578,0.011894196,0.002389622,0.014908349,0.0010641001,0.0059952955
../Image/Train_Image\test\HF-MD\IMG_20230415_112038_2.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,5.0,HF-ED,1.0,0.0016508909,0.0013085959,0.00077623257,0.0006101191,0.0021933632,0.009743596,0.2768296,0.66533035,0.0027802119,0.02282919,0.0050698,0.0010127599,0.006894487,0.0005707958,0.0024000262
../Image/Train_Image\test\HF-MD\IMG_20230415_112040_1.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,12.0,RJ-MD,1.0,0.0014741452,0.001206529,0.0005711191,0.0006164704,0.002130801,0.007952254,0.36340556,0.5796702,0.0036913778,0.01726227,0.007546353,0.0013614425,0.0091690775,0.0007129524,0.0032294318
../Image/Train_Image\test\HF-MD\IMG_20230415_112042_1.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,12.0,RJ-MD,1.0,0.0011100016,0.000738977,0.0004324397,0.00039670337,0.001553515,0.005772983,0.28521055,0.6632957,0.004010096,0.019996451,0.0060195606,0.00104329,0.0075540193,0.00044913602,0.0024166775
../Image/Train_Image\test\HF-MD\IMG_20230415_112044_1.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,5.0,HF-ED,1.0,0.001569693,0.001413988,0.0006848609,0.00059181964,0.0025084459,0.013252573,0.2774282,0.6534135,0.002611644,0.03043726,0.0051820744,0.0013454489,0.0065268544,0.00059452996,0.0024391236
../Image/Train_Image\test\HF-MD\IMG_20230415_112046.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,5.0,HF-ED,1.0,0.00091410824,0.00094139756,0.00035343473,0.0003071397,0.0011831374,0.0077947383,0.33858815,0.6149483,0.002233478,0.018586172,0.0045339004,0.0011126818,0.006028025,0.00049626833,0.0019791
../Image/Train_Image\test\HF-MD\IMG_20230415_112048_1.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,5.0,HF-ED,1.0,0.0015246925,0.0013218572,0.00064416433,0.0005559479,0.0015740782,0.012234223,0.35868293,0.56896174,0.004493226,0.023317128,0.00921044,0.0019331641,0.0107673025,0.0009194595,0.003859678
../Image/Train_Image\test\HF-OM\IMG_20230413_120425_horizontal_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00024511036,4.1290798e-05,0.00014065868,0.00016343949,6.736583e-05,0.00019761264,0.009278031,0.001301077,0.59536666,8.276914e-05,0.10541558,0.003685098,0.25501233,0.0012654128,0.027737562
../Image/Train_Image\test\HF-OM\IMG_20230413_120426_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00025977753,3.9760325e-05,0.00013532034,0.00017384857,6.886361e-05,0.00020799322,0.0079599265,0.0010462381,0.5728333,7.1817936e-05,0.10373081,0.0035268338,0.28111964,0.0014711617,0.027354723
../Image/Train_Image\test\HF-OM\IMG_20230413_120427_2.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00024443748,4.3504522e-05,0.00013504432,0.00016062838,8.15132e-05,0.00024185273,0.016701424,0.001834454,0.5927894,9.604245e-05,0.10463769,0.002826523,0.25648943,0.0010242326,0.022693804
../Image/Train_Image\test\HF-OM\IMG_20230413_120427_3_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00033189566,5.8415473e-05,0.00018685608,0.00019960426,0.00010252176,0.0003012736,0.020418352,0.0023513478,0.56287336,0.00012547316,0.10319946,0.003038512,0.2805223,0.0011575505,0.02513311
../Image/Train_Image\test\HF-OM\IMG_20230413_120428_1.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00027109642,3.6790414e-05,0.00015506044,0.00017392363,9.2559116e-05,0.0002287869,0.008648829,0.0013292178,0.6225515,9.05281e-05,0.09416747,0.0028002155,0.24740785,0.0010035497,0.021042654
../Image/Train_Image\test\HF-OM\IMG_20230413_120429_2_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00028029995,5.213355e-05,0.00015604062,0.00018124297,0.00011482836,0.0002644223,0.015460106,0.0018759212,0.5959741,0.000108456254,0.10615479,0.0031384686,0.25055975,0.0012012147,0.024478246
../Image/Train_Image\test\HF-OM\IMG_20230413_120431_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.0003804089,5.6268713e-05,0.00020189071,0.00022216007,0.00015218786,0.00032819406,0.017878711,0.0024975138,0.58381176,0.00013990683,0.104457356,0.0032480818,0.2618928,0.0010633746,0.023669355
../Image/Train_Image\test\HF-OM\IMG_20230413_120505.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,6.0,HF-LD,1.0,0.00038305126,0.0001266805,0.00021155976,0.00028545168,0.00019273293,0.0006686715,0.05116278,0.0040218094,0.47317958,0.00030821742,0.15938397,0.008169161,0.26234534,0.003113383,0.036447696
../Image/Train_Image\test\HF-OM\IMG_20230413_120506_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.0003285527,0.00013280667,0.00023195686,0.0002696359,0.00017506842,0.0007495943,0.030304404,0.0032217458,0.47188643,0.0003253595,0.18683308,0.012603021,0.25034025,0.004348627,0.038249474
../Image/Train_Image\test\HF-OM\IMG_20230413_120507_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00022883441,6.321626e-05,0.0001607748,0.00016507745,7.813554e-05,0.00031386883,0.009889103,0.00116678,0.5470975,0.00011656939,0.15946996,0.008984612,0.2361617,0.0030637158,0.033040103
../Image/Train_Image\test\HF-OM\IMG_20230413_120508_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00023101045,4.9921793e-05,0.0001814469,0.00019548993,7.81474e-05,0.000304644,0.003565954,0.0005385798,0.53706706,0.00011093161,0.18744025,0.013128461,0.21499519,0.005642573,0.03647033
../Image/Train_Image\test\HF-OM\IMG_20230413_120508_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00026606218,5.4554912e-05,0.00016931645,0.00019340518,8.286444e-05,0.00024174186,0.0044174315,0.000640935,0.56818014,8.803536e-05,0.1645279,0.008901885,0.21621318,0.0036010179,0.032421447
../Image/Train_Image\test\HF-OM\IMG_20230413_120509_1_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00016222075,3.884956e-05,9.3500785e-05,0.00012024565,5.2446685e-05,0.00020176041,0.009389365,0.0010094945,0.54449296,8.654379e-05,0.1556968,0.005539886,0.25571507,0.0020979606,0.025302866
../Image/Train_Image\test\HF-OM\IMG_20230413_120510_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00020710683,4.5600715e-05,0.00012437382,0.00014245421,7.823905e-05,0.0002597828,0.009981094,0.0012173982,0.5437794,0.000109432585,0.14401129,0.006316743,0.26187205,0.0025142075,0.029340832
../Image/Train_Image\test\HF-OM\IMG_20230413_120510_3.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.0002628658,7.578727e-05,0.00016483532,0.00017797046,0.00012637471,0.00040867968,0.021987908,0.0022961076,0.56717676,0.00017605213,0.1391978,0.00627767,0.23288412,0.002188904,0.026598146
../Image/Train_Image\test\HF-OM\IMG_20230413_120510_4_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.0003075067,7.6194876e-05,0.00017345817,0.00021108268,0.00012899122,0.0003547274,0.011800155,0.001623321,0.5348438,0.00015691294,0.16701767,0.008604316,0.23541117,0.0030746874,0.036216065
../Image/Train_Image\test\HF-OM\IMG_20230413_120511_1.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,6.0,HF-LD,1.0,0.00042582385,0.00013397766,0.00024378298,0.00032542236,0.00019915744,0.00075626717,0.04027109,0.0046862094,0.48013288,0.0003719903,0.16431803,0.009426017,0.25664663,0.0034137098,0.038649075
../Image/Train_Image\test\HF-OM\IMG_20230413_120512.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,6.0,HF-LD,1.0,0.0005302708,0.00018607688,0.00029335628,0.00038205087,0.0003405018,0.0011554317,0.075333335,0.008440756,0.4623669,0.0005833714,0.17121057,0.008967509,0.23024665,0.00312858,0.03683474
../Image/Train_Image\test\HF-OM\IMG_20230413_120512_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,6.0,HF-LD,1.0,0.00051076,0.00019072842,0.0003009429,0.00038609304,0.00031891814,0.0011501304,0.0797372,0.008785278,0.4451456,0.0005409243,0.17263754,0.008959241,0.24213171,0.0029310163,0.036273904
../Image/Train_Image\test\HF-OM\IMG_20230413_120520_2.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00039336405,0.0001049992,0.00025356782,0.0002817422,0.00015741699,0.0006524789,0.01817514,0.0023221562,0.536328,0.00021724692,0.16955294,0.00982259,0.22034717,0.0035524485,0.03783867
../Image/Train_Image\test\HF-OM\IMG_20230413_120521.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00017546762,4.8107664e-05,0.00011327787,0.00013909399,5.5234246e-05,0.00026832492,0.005638088,0.0005416535,0.57422864,9.807656e-05,0.15057078,0.009236191,0.22089994,0.004009917,0.033977192
../Image/Train_Image\test\HF-OM\IMG_20230413_120521_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.0001685081,4.5405577e-05,0.0001255447,0.00014229416,5.783618e-05,0.00031584754,0.006067504,0.0006461836,0.59120953,0.00012044144,0.14688383,0.008711879,0.21156424,0.0036146597,0.030326348
../Image/Train_Image\test\HF-OM\IMG_20230413_120522_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00012791532,4.3661556e-05,9.425015e-05,0.00011471572,4.0545227e-05,0.00026289647,0.004981311,0.00044202755,0.5323799,7.619853e-05,0.18752198,0.014173096,0.21413906,0.005612027,0.03999037
../Image/Train_Image\test\HF-OM\IMG_20230413_120523_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,10.0,RJ-ED,12.0,RJ-MD,14.0,RJ-SD,1.0,0.00029038187,8.22616e-05,0.00020476151,0.00023737866,7.337671e-05,0.0005349548,0.0056904815,0.00062278344,0.48534957,0.0001726716,0.21933407,0.024080355,0.19705251,0.010356182,0.05591825
../Image/Train_Image\test\HF-OM\IMG_20230413_120523_horizontal.jpg,8,HF-OM,8.0,HF-OM,10.0,RJ-ED,12.0,RJ-MD,14.0,RJ-SD,1.0,0.00017023632,8.5321866e-05,0.00014084112,0.00016536858,4.5380486e-05,0.0005056311,0.00433143,0.00043396928,0.36881238,0.00015805318,0.2925339,0.040066518,0.19533241,0.022931589,0.07428703
../Image/Train_Image\test\HF-OM\IMG_20230413_120524_1_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00034779788,8.682811e-05,0.00020421535,0.00023507373,0.00012669624,0.0005213551,0.009839332,0.0014292074,0.52822816,0.00016406848,0.18707134,0.013435255,0.21314512,0.004154174,0.041011397
../Image/Train_Image\test\HF-OM\IMG_20230413_120524_3_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00035544095,8.7895154e-05,0.00019489106,0.00022733146,0.00015478054,0.0004779686,0.014650277,0.0019647959,0.582099,0.00020426259,0.1533672,0.007167899,0.20713767,0.0025082882,0.02940231
../Image/Train_Image\test\HF-OM\IMG_20230413_120525_2.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00033169708,9.724043e-05,0.00020570963,0.00021888177,0.00015365619,0.00053250976,0.018906051,0.0020434642,0.53421456,0.00022947276,0.15657572,0.00905987,0.23570192,0.003269251,0.03845997
../Image/Train_Image\test\HF-OM\IMG_20230413_120526_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.0002793208,9.2723916e-05,0.00017447182,0.0002262969,0.000112065696,0.00044038694,0.02324963,0.001825312,0.51515454,0.00020022292,0.16787355,0.00997822,0.23731188,0.0038636422,0.039217826
../Image/Train_Image\test\HF-OM\IMG_20230413_120526_3.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00034964006,0.00011622119,0.00021492742,0.00023805501,0.00014449388,0.00065021164,0.023955718,0.002231335,0.5013325,0.00027960548,0.18123984,0.011498169,0.23231487,0.004204535,0.04122986
../Image/Train_Image\test\HF-OM\IMG_20230413_120526_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00039858045,0.0001249453,0.00024990886,0.0002611738,0.00018528863,0.0006056686,0.03014388,0.003146931,0.5190229,0.00028930526,0.16855477,0.00897324,0.22830105,0.003104716,0.036637615
../Image/Train_Image\test\HF-OM\IMG_20230413_120527_2.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.0005594259,0.00022692994,0.00036204004,0.00040156013,0.00027227553,0.0014843604,0.026941365,0.0034640918,0.4274571,0.00054644916,0.22310816,0.020294376,0.23810631,0.0073993253,0.04937617
../Image/Train_Image\test\HF-OM\IMG_20230413_120528_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00032868047,0.00012610902,0.00021681597,0.00022429413,0.00013428155,0.0007801773,0.016724953,0.001636307,0.48731798,0.00023251244,0.19869551,0.015698506,0.22687475,0.0066146967,0.04439449
../Image/Train_Image\test\HF-OM\IMG_20230413_120529_2_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.0002805022,7.087061e-05,0.00017578356,0.00021084845,8.5049025e-05,0.00034004642,0.009532132,0.0011610416,0.5196539,0.00015368771,0.177749,0.01140446,0.23150815,0.0048709395,0.042803533
../Image/Train_Image\test\HF-OM\IMG_20230413_120529_4_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00027113158,7.695842e-05,0.00017701222,0.00020216673,9.9881516e-05,0.00044668585,0.010772005,0.0013806816,0.51541954,0.0001813428,0.18607342,0.011921608,0.22276181,0.0058884597,0.044327304
../Image/Train_Image\test\HF-OM\IMG_20230413_120530_1.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.0004629044,0.00010853074,0.0002437556,0.00026743166,0.00018998375,0.00065557763,0.02143679,0.0024966379,0.5617881,0.00021919547,0.16135849,0.007882102,0.20644002,0.0029420122,0.033508535
../Image/Train_Image\test\HF-OM\IMG_20230413_120530_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00031618684,8.581933e-05,0.00022389735,0.00023690889,0.00013617048,0.00048205908,0.014434514,0.0015846279,0.5775281,0.00017205338,0.16804998,0.008776974,0.19073793,0.0033044298,0.033930272
../Image/Train_Image\test\HF-OM\IMG_20230413_120548_1_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,8.0594626e-05,2.1235384e-05,4.9553473e-05,8.441083e-05,1.4095665e-05,9.052963e-05,0.0016196256,0.00013799776,0.46421468,2.8076776e-05,0.18957639,0.011369614,0.2757208,0.0051777805,0.051814675
../Image/Train_Image\test\HF-OM\IMG_20230413_120548_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,7.786142e-05,2.3063492e-05,5.5819008e-05,7.342317e-05,1.49835905e-05,8.627527e-05,0.002226546,0.00014762106,0.48276013,3.0043828e-05,0.1797719,0.012226441,0.2658594,0.0058169044,0.05082964
../Image/Train_Image\test\HF-OM\IMG_20230413_120549_2_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00014267491,3.5857796e-05,0.00013790907,0.00017597807,2.4260655e-05,0.00018284966,0.0014677349,0.00024024694,0.40032187,7.201499e-05,0.19540137,0.024365984,0.292555,0.011030969,0.07384535
../Image/Train_Image\test\HF-OM\IMG_20230413_120551_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,0.00014651068,3.7873702e-05,8.837456e-05,0.000118666525,3.6847694e-05,0.00019887235,0.0051882914,0.00040289116,0.5239187,6.8051195e-05,0.16140695,0.010789852,0.25189045,0.004560766,0.041146867
../Image/Train_Image\test\HF-OM\IMG_20230413_120552_1.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,10.0,RJ-ED,14.0,RJ-SD,1.0,8.8238914e-05,1.9590902e-05,6.156992e-05,7.3277966e-05,1.5344758e-05,8.1180886e-05,0.0018036214,0.00014002474,0.5220102,3.0031604e-05,0.15679456,0.010326356,0.25845963,0.0052020173,0.04489431
