图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,FM-ED-预测置信度,FM-LD-预测置信度,FM-MD-预测置信度,FM-OM-预测置信度,FM-SD-预测置信度,HF-ED-预测置信度,HF-LD-预测置信度,HF-MD-预测置信度,HF-OM-预测置信度,HF-SD-预测置信度,RJ-ED-预测置信度,RJ-LD-预测置信度,RJ-MD-预测置信度,RJ-OM-预测置信度,RJ-SD-预测置信度
../Image/Train_Image\test\HF-MD\IMG_20230415_112042_1.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,5.0,HF-ED,1.0,0.00036809425,0.0031287041,0.00039184905,0.00043400694,0.0016514242,0.005447933,0.041278597,0.924584,0.00019346325,0.0113870865,0.0012153015,0.0034336443,0.0046009175,0.00022936391,0.0016555579
../Image/Train_Image\test\HF-MD\IMG_20230415_112044_1.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,5.0,HF-ED,1.0,0.0018204139,0.004343276,0.00045009636,0.0005759102,0.0023237607,0.014494844,0.194893,0.72757906,0.000678711,0.04705665,0.00093927153,0.0011599605,0.0013338744,0.00017364886,0.0021775754
../Image/Train_Image\test\HF-MD\IMG_20230415_112046.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,5.0,HF-ED,1.0,0.00015459795,0.0005202362,4.8892714e-05,4.5064124e-05,0.00043143434,0.0021776587,0.095951915,0.88201416,8.074057e-05,0.015389656,0.00059333595,0.0013155771,0.00078181137,5.990655e-05,0.00043493634
../Image/Train_Image\test\HF-MD\IMG_20230415_112048_1.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,5.0,HF-ED,1.0,0.00027209718,0.0012000465,5.2770327e-05,4.838918e-05,0.0003143174,0.0042598248,0.116509445,0.8617236,0.00016088402,0.008215706,0.0017211089,0.0026030734,0.0020431406,7.4716125e-05,0.00080086687
../Image/Train_Image\test\HF-OM\IMG_20230413_120425_horizontal_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,11.0,RJ-LD,1.0,0.00097444607,0.0009840927,0.00028216516,0.00084228755,0.0005681286,0.0018514693,0.01460927,0.0012416119,0.95474327,0.0006071009,0.0025927897,0.0063449116,0.0032860623,0.0030267574,0.008045531
../Image/Train_Image\test\HF-OM\IMG_20230413_120426_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,13.0,RJ-OM,1.0,0.0007860978,0.0004386302,0.00014563733,0.00061183097,0.0005320851,0.0011667337,0.008314777,0.00073774304,0.968889,0.0005384092,0.0020300427,0.0031735743,0.0030500907,0.0040536267,0.0055318116
../Image/Train_Image\test\HF-OM\IMG_20230413_120427_2.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,5.0,HF-ED,1.0,0.003736994,0.0033240095,0.0012733989,0.0030736276,0.0028732934,0.0061001787,0.026236061,0.002987281,0.9124205,0.0012374481,0.0032004376,0.005522016,0.0053190924,0.005998932,0.016696773
../Image/Train_Image\test\HF-OM\IMG_20230413_120427_3_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,11.0,RJ-LD,1.0,0.00068115594,0.00038497368,0.00024565525,0.00069164054,0.00025215535,0.00071556534,0.0145167075,0.0005745894,0.965976,0.00021946116,0.0023215038,0.0031111732,0.0024972288,0.002677888,0.0051343245
../Image/Train_Image\test\HF-OM\IMG_20230413_120428_1.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,11.0,RJ-LD,1.0,0.00021142246,0.00065417035,0.00017122085,0.00044993777,0.00016493684,0.00024061187,0.0031071904,0.00025696357,0.98262286,7.885422e-05,0.0009857294,0.001397292,0.0013863673,0.0013415671,0.0069309375
../Image/Train_Image\test\HF-OM\IMG_20230413_120429_2_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,11.0,RJ-LD,1.0,0.0012017195,0.000798605,0.0010006501,0.001401699,0.0011541129,0.0008619482,0.011020123,0.00096099096,0.95174694,0.00037507937,0.0032230914,0.004735288,0.0042460617,0.0038841825,0.013389386
../Image/Train_Image\test\HF-OM\IMG_20230413_120431_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,13.0,RJ-OM,1.0,0.0003154882,0.00015982217,9.9368626e-05,0.00032961884,0.00021341564,0.00043654724,0.0070187133,0.00028711697,0.9850042,8.6939326e-05,0.00046101914,0.000999757,0.00071970996,0.0014141849,0.0024541465
../Image/Train_Image\test\HF-OM\IMG_20230413_120505.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,11.0,RJ-LD,1.0,0.00081951637,0.0025376226,0.0007777391,0.0009877688,0.0010969788,0.00070342555,0.034500822,0.0018843628,0.8879633,0.0013582176,0.00939927,0.014129737,0.009398405,0.009612844,0.02482997
../Image/Train_Image\test\HF-OM\IMG_20230413_120506_move.jpg,8,HF-OM,8.0,HF-OM,11.0,RJ-LD,14.0,RJ-SD,6.0,HF-LD,1.0,0.00046536836,0.001970113,0.0008291698,0.0012382615,0.00061659404,0.0007199718,0.01271855,0.0014262601,0.9220883,0.0010195909,0.0050280304,0.018491594,0.0077783284,0.010003548,0.0156063475
../Image/Train_Image\test\HF-OM\IMG_20230413_120507_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,11.0,RJ-LD,6.0,HF-LD,1.0,0.00029278971,0.00078804005,0.00028437105,0.00024522594,0.000341012,0.00044580625,0.004373314,0.0005375693,0.9728774,0.00016134941,0.001594311,0.0043843384,0.0033258619,0.0028576038,0.007490961
../Image/Train_Image\test\HF-OM\IMG_20230413_120508_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,11.0,RJ-LD,14.0,RJ-SD,13.0,RJ-OM,1.0,0.0003721348,0.0011997963,0.0002727802,0.00026276836,0.00041073418,0.0005412875,0.0040336666,0.0008684552,0.9662026,0.00036172816,0.0025804574,0.007911629,0.002976285,0.0046050367,0.007400583
../Image/Train_Image\test\HF-OM\IMG_20230413_120508_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,11.0,RJ-LD,13.0,RJ-OM,1.0,0.00088489644,0.0044222763,0.001223513,0.0007993863,0.0014315221,0.0018051405,0.009074714,0.0019358372,0.85001487,0.0005859614,0.017393656,0.03197208,0.017056735,0.023038259,0.038361065
../Image/Train_Image\test\HF-OM\IMG_20230413_120509_1_move.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,11.0,RJ-LD,13.0,RJ-OM,1.0,0.00036704165,0.0018997194,0.0006997728,0.00075960957,0.0005566715,0.0007391711,0.006242139,0.0011305156,0.9278718,0.00028420208,0.0051168352,0.014090885,0.006433711,0.009553856,0.02425405
../Image/Train_Image\test\HF-OM\IMG_20230413_120510_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,11.0,RJ-LD,12.0,RJ-MD,1.0,0.00017736424,0.0003992748,0.000115062656,0.00019637209,0.00019677271,0.00025803447,0.003312645,0.00045420884,0.9687798,0.00012903698,0.0021450561,0.00773485,0.0042059445,0.0033383144,0.00855731
../Image/Train_Image\test\HF-OM\IMG_20230413_120510_3.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,11.0,RJ-LD,1.0,0.00021138106,0.00064080156,0.00014047255,0.00024268978,0.00030598952,0.00031221777,0.007519083,0.0005421665,0.9701341,0.0001932721,0.0018705379,0.0042589307,0.0022126618,0.0024237307,0.008992005
../Image/Train_Image\test\HF-OM\IMG_20230413_120510_4_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,11.0,RJ-LD,1.0,0.00026910118,0.00020709408,0.00012272879,0.0003321874,9.464483e-05,0.00021973749,0.002972766,0.00014858798,0.9869402,0.00014106584,0.00061200204,0.0023619018,0.0010202582,0.0014091163,0.0031486766
../Image/Train_Image\test\HF-OM\IMG_20230413_120511_1.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,11.0,RJ-LD,13.0,RJ-OM,1.0,0.00030277186,0.00032912326,0.00014721515,0.00047865717,0.00018448969,0.000541105,0.008802102,0.00051500066,0.9723751,0.00031991105,0.0009182897,0.005171309,0.0021412172,0.004566495,0.0032071855
../Image/Train_Image\test\HF-OM\IMG_20230413_120512.jpg,8,HF-OM,8.0,HF-OM,11.0,RJ-LD,6.0,HF-LD,14.0,RJ-SD,1.0,0.00030964034,0.0012577221,0.00030322798,0.000623108,0.00062895165,0.00073954137,0.013636232,0.0015105301,0.9377124,0.00072139653,0.003634924,0.01961132,0.0063466704,0.00574622,0.0072180354
../Image/Train_Image\test\HF-OM\IMG_20230413_120512_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,11.0,RJ-LD,14.0,RJ-SD,1.0,0.0005651982,0.0022546595,0.0006627378,0.0007872673,0.0009321036,0.00087639893,0.021221278,0.0025265287,0.9291992,0.0007279185,0.0037368562,0.017364332,0.0048807333,0.0052634133,0.009001324
../Image/Train_Image\test\HF-OM\IMG_20230413_120520_2.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,13.0,RJ-OM,1.0,0.00029982446,0.00047871826,8.9751455e-05,0.00023014726,0.00012951317,0.0003508092,0.0051243263,0.00016481343,0.97975504,0.00018962169,0.0007971583,0.0031211155,0.0018263935,0.0034386534,0.0040041627
../Image/Train_Image\test\HF-OM\IMG_20230413_120521.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,11.0,RJ-LD,1.0,0.00017899433,0.0003404957,9.369787e-05,0.00017614888,0.000113494396,0.00023072468,0.0025363832,0.0002729101,0.98646563,0.000109516855,0.00058283674,0.0024960018,0.0011644675,0.0021948398,0.0030439356
../Image/Train_Image\test\HF-OM\IMG_20230413_120521_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,13.0,RJ-OM,1.0,0.00026165385,0.00029034924,0.00013622327,0.0002333914,0.00021416138,0.0002599474,0.0045507904,0.00031316967,0.9844657,0.00010302255,0.0008564369,0.0020476428,0.0012544104,0.002171008,0.0028419923
../Image/Train_Image\test\HF-OM\IMG_20230413_120522_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,12.0,RJ-MD,13.0,RJ-OM,1.0,0.00030650178,0.0012140892,0.0005979003,0.00065199117,0.00041495997,0.0008293713,0.0029777898,0.00035159406,0.9419835,0.00032292004,0.006516922,0.008236657,0.010712721,0.009773831,0.015109353
../Image/Train_Image\test\HF-OM\IMG_20230413_120523_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,11.0,RJ-LD,13.0,RJ-OM,1.0,4.143508e-05,0.000209927,8.613588e-05,0.00013976514,5.6833065e-05,0.00017201835,0.0011442803,0.00014539859,0.9786405,2.8775681e-05,0.001471088,0.0050811497,0.0022158273,0.003968918,0.006597884
../Image/Train_Image\test\HF-OM\IMG_20230413_120523_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,11.0,RJ-LD,13.0,RJ-OM,1.0,3.416054e-05,0.00011510638,2.9340328e-05,3.75183e-05,3.550925e-05,7.9902595e-05,0.0008732193,2.954736e-05,0.99267477,9.445064e-06,0.00065359764,0.0013873369,0.00087578053,0.0011422499,0.002022497
../Image/Train_Image\test\HF-OM\IMG_20230413_120524_1_move.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,11.0,RJ-LD,1.0,0.00039096706,0.00055009563,0.00015139494,0.0002231384,0.00017407545,0.0003011382,0.0032746012,0.00026177763,0.9822264,0.00010852241,0.00069723907,0.002925269,0.0014611387,0.0027362301,0.004518051
../Image/Train_Image\test\HF-OM\IMG_20230413_120524_3_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,13.0,RJ-OM,1.0,7.987454e-05,0.00011266048,4.2109707e-05,0.00013317482,7.7361845e-05,9.62276e-05,0.0014303353,8.751376e-05,0.9931185,3.1619908e-05,0.0002682284,0.0005844058,0.0006477783,0.00078102044,0.0025091297
../Image/Train_Image\test\HF-OM\IMG_20230413_120525_2.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,11.0,RJ-LD,1.0,3.627061e-05,4.147317e-05,1.4592646e-05,5.9436472e-05,3.18139e-05,2.5395066e-05,0.0028069753,7.1274335e-05,0.995593,1.09648e-05,9.161489e-05,0.0003440682,7.6058845e-05,0.00025958655,0.0005374474
../Image/Train_Image\test\HF-OM\IMG_20230413_120526_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,13.0,RJ-OM,1.0,0.00014561041,0.00016559819,8.2627885e-05,0.0002531031,0.00025099932,0.00017287263,0.004369642,0.00013290044,0.9871465,4.216699e-05,0.00037484916,0.0016394464,0.0010224837,0.0018540726,0.0023471427
../Image/Train_Image\test\HF-OM\IMG_20230413_120526_3.jpg,8,HF-OM,8.0,HF-OM,13.0,RJ-OM,14.0,RJ-SD,6.0,HF-LD,1.0,0.00023134724,0.00050878996,0.00013282748,0.00032282327,0.00025695533,0.0002583229,0.0033537478,0.00016843411,0.97802895,0.00012047296,0.00079834135,0.0033011874,0.0015488912,0.0055259895,0.005442938
../Image/Train_Image\test\HF-OM\IMG_20230413_120526_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,11.0,RJ-LD,1.0,4.7666057e-05,8.035065e-05,1.7384853e-05,7.2787705e-05,4.098477e-05,3.0856136e-05,0.0016093719,6.0769795e-05,0.9959495,1.1005829e-05,0.00011782947,0.0006225777,0.00014949188,0.0004917546,0.00069767894
../Image/Train_Image\test\HF-OM\IMG_20230413_120527_2.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,13.0,RJ-OM,1.0,0.00020234524,0.0002915578,8.700112e-05,0.0001560461,0.0002537075,0.0002129166,0.004558483,0.00019976177,0.98313206,5.7046775e-05,0.0010805081,0.0019230936,0.0014377951,0.002713672,0.003693784
../Image/Train_Image\test\HF-OM\IMG_20230413_120528_move.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,13.0,RJ-OM,11.0,RJ-LD,1.0,9.962146e-05,0.00011931579,4.8305224e-05,6.766533e-05,9.14395e-05,0.00014836674,0.0013892693,8.0075726e-05,0.9886874,3.3725242e-05,0.00087929546,0.002075265,0.0013022221,0.0021978018,0.0027802538
../Image/Train_Image\test\HF-OM\IMG_20230413_120529_2_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,13.0,RJ-OM,6.0,HF-LD,1.0,5.1913063e-05,9.968072e-05,2.9113035e-05,5.296816e-05,5.609062e-05,9.020686e-05,0.0014383438,4.162323e-05,0.9928075,1.0152831e-05,0.00026723457,0.0010199385,0.0004441361,0.0017782699,0.0018127026
../Image/Train_Image\test\HF-OM\IMG_20230413_120529_4_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,13.0,RJ-OM,1.0,2.867245e-05,4.124071e-05,2.0344845e-05,5.272469e-05,1.9937417e-05,3.6387337e-05,0.0022885597,4.3420518e-05,0.9956037,1.4022777e-05,9.2205955e-05,0.00044124966,0.00013555233,0.0005298064,0.00065219123
../Image/Train_Image\test\HF-OM\IMG_20230413_120530_1.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,13.0,RJ-OM,1.0,7.715631e-05,8.69371e-05,3.5897177e-05,9.567925e-05,4.2959196e-05,8.681655e-05,0.001944034,0.000120353536,0.99484247,1.5123649e-05,0.0001308192,0.0004994923,0.00022629544,0.0007211544,0.0010747741
../Image/Train_Image\test\HF-OM\IMG_20230413_120530_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,13.0,RJ-OM,1.0,0.000105603875,0.00022751755,6.192172e-05,0.00019966897,5.9080314e-05,0.00015590341,0.0037189,0.00014925333,0.98951775,4.321267e-05,0.000324772,0.0011123578,0.00040912346,0.0015487305,0.002366265
../Image/Train_Image\test\HF-OM\IMG_20230413_120548_1_move.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,11.0,RJ-LD,6.0,HF-LD,1.0,0.00016260947,0.0001564858,5.3249074e-05,0.00023716109,6.3353335e-05,0.000110726025,0.002508084,0.000116306335,0.9835864,7.703952e-05,0.0008097662,0.003164501,0.0018919666,0.0015135292,0.0055487207
../Image/Train_Image\test\HF-OM\IMG_20230413_120548_move.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,11.0,RJ-LD,6.0,HF-LD,1.0,0.0002591541,0.000280449,7.869186e-05,0.00022107764,8.599217e-05,0.00019684403,0.002907634,0.0001852202,0.9832592,0.00010808405,0.0008052446,0.0033275299,0.0016460832,0.0019459436,0.0046928176
../Image/Train_Image\test\HF-OM\IMG_20230413_120549_2_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,12.0,RJ-MD,1.0,0.0009911071,0.0013683813,0.0005324505,0.0007668965,0.0008891172,0.0005625335,0.010155103,0.00064443995,0.93884516,0.0006864746,0.0067741247,0.006687463,0.0077847363,0.0031463632,0.020165598
../Image/Train_Image\test\HF-OM\IMG_20230413_120551_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,11.0,RJ-LD,1.0,0.0002722095,0.00022837501,7.6756565e-05,0.0002716493,0.00027238997,0.0002921599,0.009430322,0.0002128821,0.9795329,0.00011835212,0.0008213848,0.0021722747,0.0013911888,0.0018903511,0.003016815
../Image/Train_Image\test\HF-OM\IMG_20230413_120552_1.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,11.0,RJ-LD,1.0,9.127696e-05,9.449629e-05,4.5976758e-05,0.000114484326,4.4031654e-05,6.3467836e-05,0.0026822507,7.894874e-05,0.9899596,4.8651476e-05,0.0009037358,0.0017101534,0.00084766746,0.00059306953,0.0027221332
../Image/Train_Image\test\HF-OM\IMG_20230413_120553.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,11.0,RJ-LD,1.0,0.0018139896,0.0013788042,0.00044716347,0.002031193,0.000749368,0.001285769,0.013014255,0.0006846944,0.94882065,0.00068781385,0.003130275,0.0077787745,0.004104033,0.0050943242,0.008978949
../Image/Train_Image\test\HF-OM\IMG_20230413_120553_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,11.0,RJ-LD,1.0,0.00077737635,0.0012983374,0.00019600589,0.0012471536,0.00045511927,0.000827217,0.0074150506,0.00044215136,0.96512777,0.00033414603,0.0016868275,0.006303704,0.0029787705,0.004127985,0.006782357
../Image/Train_Image\test\HF-OM\IMG_20230413_120555_1.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,13.0,RJ-OM,11.0,RJ-LD,1.0,0.00058000267,0.0006815711,0.00030607192,0.00087267975,0.00024839322,0.00090271846,0.0041645113,0.00037164337,0.96598643,0.00034566622,0.0018168192,0.0051707276,0.0023349344,0.006951478,0.00926629
../Image/Train_Image\test\HF-OM\IMG_20230413_120555_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,11.0,RJ-LD,1.0,0.00041367492,0.00063017855,0.00014526209,0.0003434952,0.00033474274,0.00058345805,0.0061933827,0.00034310654,0.9787965,0.0002029696,0.0011308494,0.002338657,0.0018689755,0.00177222,0.0049025007
../Image/Train_Image\test\HF-OM\IMG_20230413_120556_2_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,13.0,RJ-OM,6.0,HF-LD,1.0,0.0013130147,0.0014639167,0.00078061305,0.0014808009,0.0011473858,0.0007685712,0.011925913,0.0008511507,0.9159198,0.0004934539,0.005540926,0.011741451,0.008828784,0.013771434,0.023972828
../Image/Train_Image\test\HF-OM\IMG_20230413_120558_1.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,11.0,RJ-LD,1.0,0.00046056224,0.00057919556,0.00024814496,0.0005973086,0.00043971767,0.00050402386,0.0057026222,0.00041532607,0.95861393,0.00033276886,0.0024499942,0.0045613647,0.0037341244,0.004080542,0.017280363
../Image/Train_Image\test\HF-OM\IMG_20230413_120558_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,11.0,RJ-LD,6.0,HF-LD,1.0,0.0011740311,0.0006957938,0.0003336674,0.000597449,0.0007058874,0.00081984577,0.008508263,0.00043425406,0.9435698,0.0002262181,0.0051277615,0.0111890435,0.0072996663,0.006160439,0.013157927
../Image/Train_Image\test\HF-OM\IMG_20230413_120559_1_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,11.0,RJ-LD,1.0,0.0002637618,0.00035357755,9.341615e-05,0.00024122036,0.00019173784,0.00036179365,0.006095945,0.00021763782,0.97948426,0.00010349806,0.002144855,0.002900695,0.0018858818,0.0015946163,0.004067102
../Image/Train_Image\test\HF-SD\IMG_20230415_163228_1.jpg,9,HF-SD,5.0,HF-ED,9.0,HF-SD,7.0,HF-MD,14.0,RJ-SD,1.0,0.0011052256,0.0011755566,0.001201232,0.0007585083,0.0018530673,0.7858918,0.00063442683,0.0049002646,0.0004534336,0.19742031,0.0006075052,0.00095261604,0.0008545328,0.0003059482,0.0018855457
../Image/Train_Image\test\HF-SD\IMG_20230415_163231_1.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,4.0,FM-SD,7.0,HF-MD,1.0,0.0049023726,0.013593507,0.0042471695,0.0034015453,0.034939874,0.23467773,0.006522956,0.021373829,0.0016101048,0.65292764,0.004010386,0.005514994,0.0031274064,0.0032101877,0.0059402753
../Image/Train_Image\test\HF-SD\IMG_20230415_163234.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,7.0,HF-MD,6.0,HF-LD,1.0,0.0029561506,0.0033248882,0.00052755326,0.0006095652,0.0069772843,0.2736737,0.010682895,0.01676401,0.0007177362,0.6797238,0.0008324814,0.00062153913,0.00076576706,0.00019334299,0.0016293499
../Image/Train_Image\test\HF-SD\IMG_20230415_163236.jpg,9,HF-SD,5.0,HF-ED,9.0,HF-SD,4.0,FM-SD,7.0,HF-MD,1.0,0.0022722913,0.0047062477,0.0013285645,0.0015586371,0.012015662,0.60370004,0.0032645802,0.011901203,0.00051852927,0.35049126,0.00086480245,0.0006807542,0.0010512291,0.0003926038,0.00525356
../Image/Train_Image\test\HF-SD\IMG_20230415_163237_1.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,4.0,FM-SD,7.0,HF-MD,1.0,0.005968448,0.007081485,0.0011631849,0.0037800306,0.011545117,0.42518336,0.005820814,0.010343013,0.0011881735,0.51913285,0.0009965914,0.0007935781,0.0008653199,0.0008909769,0.005247065
../Image/Train_Image\test\HF-SD\IMG_20230415_163238_1.jpg,9,HF-SD,5.0,HF-ED,9.0,HF-SD,4.0,FM-SD,7.0,HF-MD,1.0,0.0035975704,0.004038678,0.0018336237,0.0012207313,0.023382422,0.7931138,0.0029166609,0.009918254,0.0005323198,0.14903276,0.0012737598,0.0013241766,0.0012755814,0.00056356454,0.005976118
../Image/Train_Image\test\HF-SD\IMG_20230415_163240.jpg,9,HF-SD,5.0,HF-ED,9.0,HF-SD,7.0,HF-MD,4.0,FM-SD,1.0,0.0075364155,0.008380154,0.001710989,0.0019084349,0.015783593,0.5052995,0.0077954754,0.036843345,0.001619901,0.39838314,0.002697754,0.003256944,0.0016060813,0.0014358105,0.0057424614
../Image/Train_Image\test\HF-SD\IMG_20230415_163249.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,7.0,HF-MD,4.0,FM-SD,1.0,0.0059838775,0.002936051,0.002061794,0.0032760217,0.008491221,0.23024136,0.0045397836,0.0105247,0.002559491,0.7220612,0.0011223312,0.0016598952,0.0009076576,0.0013682889,0.0022662838
../Image/Train_Image\test\HF-SD\IMG_20230415_163250_2.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,4.0,FM-SD,6.0,HF-LD,1.0,0.008848688,0.004995907,0.0026796844,0.0021844618,0.021256078,0.29553288,0.0118891075,0.00775915,0.0026202782,0.6296671,0.0014722699,0.0022802616,0.0012432631,0.0013870494,0.006183813
../Image/Train_Image\test\HF-SD\IMG_20230415_163252_1.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,4.0,FM-SD,6.0,HF-LD,1.0,0.0076083555,0.004715947,0.002308313,0.004290832,0.019582458,0.25192258,0.0128434785,0.011345854,0.003679346,0.66958064,0.0013824851,0.004062428,0.0020984996,0.0013264669,0.0032523593
../Image/Train_Image\test\HF-SD\IMG_20230415_163253_2.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,7.0,HF-MD,6.0,HF-LD,1.0,0.0014180185,0.001270265,0.0009435172,0.00044201987,0.0036405262,0.16317442,0.02496571,0.03370205,0.0005691247,0.744351,0.003900449,0.006017705,0.004744649,0.0015096313,0.00935092
../Image/Train_Image\test\HF-SD\IMG_20230415_163255_1.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,7.0,HF-MD,4.0,FM-SD,1.0,0.0020791355,0.001771693,0.0013015433,0.0006639726,0.0064029666,0.40788484,0.004319485,0.025626244,0.00036267505,0.5404001,0.001366327,0.0027779911,0.0015309186,0.0007893849,0.00272272
../Image/Train_Image\test\HF-SD\IMG_20230415_163256_2.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,7.0,HF-MD,4.0,FM-SD,1.0,0.00080492516,0.0005248096,0.00025904103,0.00026760474,0.0013386963,0.2870991,0.0005780888,0.0027851288,0.000109651606,0.7033999,0.00047154858,0.0005605282,0.00043536176,0.00036352978,0.0010020065
../Image/Train_Image\test\HF-SD\IMG_20230415_163259.jpg,9,HF-SD,5.0,HF-ED,9.0,HF-SD,7.0,HF-MD,6.0,HF-LD,1.0,0.004608075,0.013816116,0.0018110004,0.0015821945,0.008150008,0.44680318,0.014081272,0.04135788,0.0015850867,0.43986008,0.0044547888,0.009916053,0.0027132693,0.0024244809,0.0068364823
../Image/Train_Image\test\HF-SD\IMG_20230415_163302.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,7.0,HF-MD,10.0,RJ-ED,1.0,0.0014891758,0.0022640438,0.001786166,0.0023187276,0.006449054,0.09624645,0.0101183355,0.03866705,0.0014185166,0.75824255,0.03594514,0.019557243,0.010518489,0.0021452704,0.012833741
../Image/Train_Image\test\HF-SD\IMG_20230415_163304_1.jpg,9,HF-SD,5.0,HF-ED,9.0,HF-SD,7.0,HF-MD,4.0,FM-SD,1.0,0.0048571355,0.002274598,0.002115738,0.0018595852,0.008068319,0.5380709,0.0031279824,0.0081502255,0.0009114954,0.4204144,0.0016952502,0.0021820692,0.0013057296,0.0010260912,0.0039404696
../Image/Train_Image\test\HF-SD\IMG_20230415_163307.jpg,9,HF-SD,5.0,HF-ED,9.0,HF-SD,7.0,HF-MD,1.0,FM-LD,1.0,0.01641463,0.021030601,0.006512499,0.009002286,0.02102447,0.5944436,0.0064807525,0.044743307,0.0048227254,0.23800762,0.0076676738,0.0074659586,0.0047232253,0.0034360555,0.014224453
