图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,FM-ED-预测置信度,FM-LD-预测置信度,FM-MD-预测置信度,FM-OM-预测置信度,FM-SD-预测置信度,HF-ED-预测置信度,HF-LD-预测置信度,HF-MD-预测置信度,HF-OM-预测置信度,HF-SD-预测置信度,RJ-ED-预测置信度,RJ-LD-预测置信度,RJ-MD-预测置信度,RJ-OM-预测置信度,RJ-SD-预测置信度
../Image/Train_Image\test\HF-OM\IMG_20230413_120428_1.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,13.0,RJ-OM,1.0,1.3030096e-07,5.8859023e-10,2.7890157e-09,2.1468638e-09,7.455687e-08,4.1826977e-09,0.0001230635,1.04477875e-08,0.99985254,1.0980978e-08,1.5548977e-07,8.999234e-07,2.1338372e-05,1.5984805e-06,1.4125138e-07
../Image/Train_Image\test\HF-OM\IMG_20230413_120429_2_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,11.0,RJ-LD,1.0,9.7975565e-08,5.279251e-11,3.218625e-09,3.3313643e-09,4.5171664e-08,2.6839428e-09,4.546042e-05,1.0378004e-08,0.99992573,1.4452353e-09,1.6841597e-08,1.0997284e-06,2.6805743e-05,7.175326e-07,5.86649e-08
../Image/Train_Image\test\HF-OM\IMG_20230413_120431_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,11.0,RJ-LD,1.0,2.165959e-08,4.8838496e-11,8.209923e-10,1.0413808e-09,5.2991607e-09,2.7096039e-09,1.0076676e-05,1.4153584e-09,0.9999752,2.8534148e-09,2.7652673e-08,3.907492e-06,8.922988e-06,1.7567238e-06,7.3538615e-08
../Image/Train_Image\test\HF-OM\IMG_20230413_120505.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,10.0,RJ-ED,1.0,5.6255436e-09,1.3208938e-09,9.24845e-10,1.3115041e-10,3.0964975e-09,3.1063587e-09,0.0008276577,1.3830847e-08,0.9991273,1.2205144e-08,1.7231213e-06,9.740827e-07,4.0032774e-05,1.5744897e-06,6.268181e-07
../Image/Train_Image\test\HF-OM\IMG_20230413_120506_move.jpg,8,HF-OM,8.0,HF-OM,13.0,RJ-OM,11.0,RJ-LD,12.0,RJ-MD,1.0,2.2541886e-09,1.9794877e-10,2.0102077e-10,4.2133047e-10,1.787118e-10,2.2796524e-08,5.1187144e-05,1.5973831e-09,0.99896383,5.2938038e-08,3.8884514e-06,0.0003115922,0.00013372711,0.00052836543,7.329371e-06
../Image/Train_Image\test\HF-OM\IMG_20230413_120507_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,11.0,RJ-LD,1.0,3.280089e-08,1.5326731e-09,1.9166364e-09,6.551859e-10,6.946938e-09,6.046565e-08,0.00030269977,1.0123364e-08,0.99948585,4.4958287e-07,9.933532e-06,6.111447e-05,9.4848154e-05,4.3265376e-05,1.8334559e-06
../Image/Train_Image\test\HF-OM\IMG_20230413_120508_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,12.0,RJ-MD,13.0,RJ-OM,1.0,2.092075e-06,6.4614007e-09,2.9559806e-07,6.697306e-07,2.2486006e-07,3.6565666e-07,1.3536822e-05,1.0044369e-08,0.9993806,3.4482636e-07,4.22635e-06,4.7174763e-05,0.00021453117,0.00011234815,0.00022347488
../Image/Train_Image\test\HF-OM\IMG_20230413_120508_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,12.0,RJ-MD,13.0,RJ-OM,1.0,8.773924e-06,1.950033e-08,1.96661e-06,4.829511e-07,2.7418776e-06,4.1169797e-06,0.00010901163,1.34642e-07,0.9962608,1.449689e-06,5.8988564e-05,0.0002848677,0.0013816266,0.00033383942,0.0015510842
../Image/Train_Image\test\HF-OM\IMG_20230413_120509_1_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,13.0,RJ-OM,11.0,RJ-LD,1.0,1.7664799e-10,7.813632e-14,3.134366e-11,1.5143758e-09,1.82842e-11,1.3277217e-10,8.279086e-06,6.5739936e-10,0.99860805,2.1306788e-11,2.6222375e-09,8.689823e-06,0.0013599601,1.4295512e-05,7.3308104e-07
../Image/Train_Image\test\HF-OM\IMG_20230413_120510_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,13.0,RJ-OM,11.0,RJ-LD,12.0,RJ-MD,1.0,4.5569095e-09,5.7273263e-11,4.163317e-10,2.0363748e-09,6.799971e-10,2.4231735e-08,2.3768345e-05,1.3018762e-09,0.9997577,1.4266121e-08,8.3045563e-07,6.209839e-05,5.639211e-05,8.557882e-05,1.3611758e-05
../Image/Train_Image\test\HF-OM\IMG_20230413_120510_3.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,6.0,HF-LD,13.0,RJ-OM,1.0,8.3002255e-10,2.8602069e-12,3.7706536e-11,7.982767e-10,1.3123701e-10,4.296223e-10,0.00011552118,4.72583e-09,0.99954295,1.5324448e-09,8.926823e-08,2.4563333e-06,0.00032744347,1.1282475e-05,3.3646901e-07
../Image/Train_Image\test\HF-OM\IMG_20230413_120510_4_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,11.0,RJ-LD,1.0,2.7392364e-09,2.698726e-11,1.1125076e-10,6.021318e-11,5.3563192e-11,4.327377e-10,2.9735462e-05,1.4924526e-10,0.9999665,8.579716e-09,5.108772e-08,4.608031e-07,3.010163e-06,2.0833785e-07,4.6569784e-08
../Image/Train_Image\test\HF-OM\IMG_20230413_120511_1.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,11.0,RJ-LD,1.0,1.7469075e-08,9.110941e-11,1.4420622e-09,1.1115414e-09,4.8743576e-10,7.217724e-10,1.14399e-05,5.629517e-10,0.99998605,5.8514855e-09,1.949954e-08,1.58845e-07,2.0235034e-06,1.3114796e-07,1.2743607e-07
../Image/Train_Image\test\HF-OM\IMG_20230413_120512.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,13.0,RJ-OM,1.0,2.4071571e-08,7.331602e-10,1.5522776e-09,5.7058513e-10,6.9535093e-09,1.0578919e-08,0.0002932349,2.1874152e-08,0.99966836,4.70755e-08,9.3357306e-07,3.548386e-06,2.9363939e-05,4.2299457e-06,3.20619e-07
../Image/Train_Image\test\HF-OM\IMG_20230413_120512_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,13.0,RJ-OM,1.0,3.1381973e-08,1.1275276e-09,2.164125e-09,5.5555593e-10,1.1282102e-08,8.60236e-09,0.00029622452,2.3538556e-08,0.999663,4.926128e-08,1.1140553e-06,3.2201358e-06,3.2381093e-05,3.7274017e-06,2.8281832e-07
../Image/Train_Image\test\HF-OM\IMG_20230413_120520_2.jpg,8,HF-OM,8.0,HF-OM,11.0,RJ-LD,13.0,RJ-OM,12.0,RJ-MD,1.0,1.3457723e-09,9.812032e-12,1.1254041e-10,8.657804e-11,2.7268734e-10,6.362012e-10,4.025685e-07,1.8289798e-11,0.99999654,1.2210928e-10,3.2976692e-09,1.6342616e-06,4.1321078e-07,9.931866e-07,4.801992e-08
../Image/Train_Image\test\HF-OM\IMG_20230413_120521.jpg,8,HF-OM,8.0,HF-OM,13.0,RJ-OM,11.0,RJ-LD,12.0,RJ-MD,1.0,5.869434e-09,4.097945e-10,5.4329974e-10,6.304338e-09,2.3602023e-09,5.0269975e-08,1.2904809e-06,3.429425e-10,0.9976174,2.8169158e-09,3.0947652e-07,0.00023876815,2.2320266e-05,0.0020990688,2.0644937e-05
../Image/Train_Image\test\HF-OM\IMG_20230413_120521_move.jpg,8,HF-OM,8.0,HF-OM,13.0,RJ-OM,11.0,RJ-LD,12.0,RJ-MD,1.0,1.05347295e-08,3.6100156e-10,9.787208e-10,7.4008772e-09,5.8018736e-09,4.2267835e-08,1.7366615e-06,5.9724703e-10,0.9991221,2.7616107e-09,2.0695407e-07,0.00012091532,2.2073238e-05,0.000722015,1.0937785e-05
../Image/Train_Image\test\HF-OM\IMG_20230413_120522_horizontal.jpg,8,HF-OM,8.0,HF-OM,11.0,RJ-LD,13.0,RJ-OM,12.0,RJ-MD,1.0,1.4140653e-09,2.6112253e-11,1.4940285e-10,3.6692321e-10,1.8838081e-10,9.494297e-09,2.1826609e-06,8.434028e-11,0.9997861,2.0317539e-09,1.3427498e-07,0.000106718355,1.4771884e-05,8.516731e-05,5.012401e-06
../Image/Train_Image\test\HF-OM\IMG_20230413_120523_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,13.0,RJ-OM,14.0,RJ-SD,1.0,9.962022e-09,6.637751e-11,4.3205235e-09,2.3533074e-08,1.0954274e-08,5.5588893e-09,1.6940284e-06,9.0968194e-10,0.9999641,9.5144156e-11,1.0371635e-08,3.8256644e-06,1.702217e-05,7.888056e-06,5.295189e-06
../Image/Train_Image\test\HF-OM\IMG_20230413_120523_horizontal.jpg,8,HF-OM,8.0,HF-OM,11.0,RJ-LD,13.0,RJ-OM,12.0,RJ-MD,1.0,8.313623e-10,9.582372e-12,4.2013432e-10,2.210915e-09,2.6249744e-10,1.3540699e-09,3.5632152e-07,5.935269e-11,0.9999654,3.0151083e-11,3.8959618e-09,1.5310648e-05,6.7345813e-06,9.648158e-06,2.5955385e-06
../Image/Train_Image\test\HF-OM\IMG_20230413_120524_1_move.jpg,8,HF-OM,8.0,HF-OM,13.0,RJ-OM,11.0,RJ-LD,12.0,RJ-MD,1.0,5.1855004e-10,5.2156105e-12,4.493302e-11,3.1202013e-10,1.5967706e-10,1.1725626e-09,5.205117e-08,4.5639803e-12,0.99998224,3.9608726e-11,2.3016766e-09,6.6683947e-06,3.851544e-07,1.03823395e-05,3.5375018e-07
../Image/Train_Image\test\HF-OM\IMG_20230413_120524_3_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,11.0,RJ-LD,12.0,RJ-MD,1.0,1.3986715e-08,1.601403e-11,5.9478383e-10,1.5574162e-09,2.3661133e-09,1.195571e-09,3.3694341e-06,6.1629646e-10,0.9999938,1.7968188e-10,1.4254575e-09,1.1503885e-06,1.054155e-06,4.8789695e-07,3.544548e-08
../Image/Train_Image\test\HF-OM\IMG_20230413_120525_2.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,11.0,RJ-LD,1.0,7.577877e-08,7.6873297e-10,7.2074355e-09,2.3188877e-09,6.4981776e-08,2.5498037e-09,4.3701493e-06,8.4763935e-10,0.99999344,7.944315e-09,6.937781e-08,2.9534243e-07,1.1130024e-06,2.8141002e-07,1.5919801e-07
../Image/Train_Image\test\HF-OM\IMG_20230413_120526_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,13.0,RJ-OM,1.0,1.0835201e-08,2.7835775e-11,2.359704e-10,2.5919691e-10,3.6609176e-08,2.2278085e-10,9.90788e-05,2.7592226e-09,0.9998969,2.9114233e-10,1.5029967e-08,3.241309e-08,3.876188e-06,1.3470597e-07,1.7450068e-08
../Image/Train_Image\test\HF-OM\IMG_20230413_120526_3.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,13.0,RJ-OM,1.0,4.569693e-09,1.8076698e-11,1.9642227e-10,3.581869e-10,1.8058255e-08,4.0574036e-10,4.3274562e-05,1.5581023e-09,0.9999498,1.5490224e-10,1.1618173e-08,2.0250158e-07,6.2984323e-06,3.9974168e-07,3.4621543e-08
../Image/Train_Image\test\HF-OM\IMG_20230413_120526_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,11.0,RJ-LD,1.0,3.4385184e-08,4.686546e-10,3.9584633e-09,1.4313707e-09,1.527458e-08,1.6292978e-09,3.918868e-06,4.774424e-10,0.9999945,7.1401103e-09,5.3915535e-08,2.2650805e-07,8.133596e-07,1.9236693e-07,1.3925587e-07
../Image/Train_Image\test\HF-OM\IMG_20230413_120527_2.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,11.0,RJ-LD,1.0,2.5245823e-08,1.2205695e-10,1.6642631e-09,6.8597716e-10,3.265227e-08,3.8685757e-09,1.0095799e-05,9.974248e-10,0.99997807,2.2391435e-09,9.467695e-08,2.3788111e-06,7.653461e-06,1.4636895e-06,2.7502068e-07
../Image/Train_Image\test\HF-OM\IMG_20230413_120528_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,6.0,HF-LD,11.0,RJ-LD,1.0,7.1327105e-10,1.4841996e-12,4.846331e-11,1.3641373e-10,2.2505671e-10,4.86804e-10,1.0789112e-05,3.710671e-10,0.9999461,1.6259151e-10,1.13044925e-08,4.468081e-06,3.5168254e-05,3.3258948e-06,1.2020077e-07
../Image/Train_Image\test\HF-OM\IMG_20230413_120529_2_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,6.0,HF-LD,11.0,RJ-LD,1.0,9.625384e-09,7.439725e-12,7.743893e-10,1.2974889e-09,2.365992e-10,6.756005e-10,9.468758e-07,9.417156e-11,0.9999964,1.8295668e-10,1.0987707e-09,9.133657e-07,1.2991302e-06,2.5307628e-07,6.7322794e-08
../Image/Train_Image\test\HF-OM\IMG_20230413_120529_4_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,11.0,RJ-LD,6.0,HF-LD,1.0,5.130789e-08,1.7511258e-11,2.3881088e-09,4.7956177e-09,5.9382317e-09,2.1202797e-09,6.373357e-07,2.170158e-10,0.9999962,9.057342e-10,3.4986187e-09,1.1841568e-06,1.3461103e-06,4.7259581e-07,1.5359645e-07
../Image/Train_Image\test\HF-OM\IMG_20230413_120530_1.jpg,8,HF-OM,8.0,HF-OM,11.0,RJ-LD,6.0,HF-LD,12.0,RJ-MD,1.0,1.6648645e-08,2.1394997e-11,5.444899e-10,7.8585316e-10,1.3598904e-09,1.2125421e-09,1.8575405e-06,1.491022e-10,0.9999937,6.156079e-10,4.264348e-09,2.0529417e-06,1.5124414e-06,8.190973e-07,5.7193308e-08
../Image/Train_Image\test\HF-OM\IMG_20230413_120530_move.jpg,8,HF-OM,8.0,HF-OM,11.0,RJ-LD,13.0,RJ-OM,12.0,RJ-MD,1.0,1.2830542e-08,2.8634406e-11,5.7796473e-10,1.7043571e-09,1.3433007e-09,3.0353853e-09,1.3493734e-06,1.7555325e-10,0.99998367,9.0454033e-10,7.1338535e-09,8.335942e-06,2.3294747e-06,4.0456293e-06,1.6100176e-07
../Image/Train_Image\test\HF-OM\IMG_20230413_120548_1_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,14.0,RJ-SD,6.0,HF-LD,1.0,2.239562e-07,2.3217992e-09,5.650141e-08,5.851056e-10,1.1669543e-07,1.483915e-09,1.6558462e-06,1.3032579e-10,0.9999894,6.0588814e-09,5.4410225e-07,3.3125892e-07,5.435253e-06,3.3299213e-07,1.8556292e-06
../Image/Train_Image\test\HF-OM\IMG_20230413_120548_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,14.0,RJ-SD,6.0,HF-LD,1.0,4.818338e-08,1.1994975e-09,7.71663e-09,3.1617e-10,1.9435975e-08,1.9946236e-09,2.540619e-06,8.2427086e-11,0.9999691,8.166397e-09,1.3805956e-06,1.9073489e-06,1.974123e-05,2.365003e-06,2.813121e-06
../Image/Train_Image\test\HF-OM\IMG_20230413_120549_2_horizontal.jpg,8,HF-OM,8.0,HF-OM,13.0,RJ-OM,11.0,RJ-LD,14.0,RJ-SD,1.0,1.0854331e-07,6.2341012e-09,1.5439646e-08,4.5265254e-09,1.4679704e-09,6.081169e-09,3.697481e-07,1.8303244e-11,0.99992466,1.2867526e-08,5.408307e-07,1.5496922e-05,5.476013e-06,3.891837e-05,1.4277344e-05
../Image/Train_Image\test\HF-OM\IMG_20230413_120551_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,10.0,RJ-ED,1.0,5.4702745e-09,1.5117306e-09,1.8713753e-10,6.0306096e-12,1.3805875e-09,6.236267e-11,0.0002990424,3.062709e-10,0.99968743,2.643362e-08,2.744353e-06,8.834454e-08,1.0473531e-05,1.14646795e-07,2.6279887e-08
../Image/Train_Image\test\HF-OM\IMG_20230413_120552_1.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,13.0,RJ-OM,14.0,RJ-SD,1.0,1.5377029e-07,6.9886243e-09,4.4499423e-08,6.922395e-10,3.8655426e-08,3.1219254e-09,1.6183375e-06,5.3625503e-11,0.9997273,3.4044913e-08,1.5913896e-05,1.1704454e-05,0.00018565163,2.8831573e-05,2.8707449e-05
../Image/Train_Image\test\HF-OM\IMG_20230413_120553.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,0.0,FM-ED,1.0,3.0591154e-06,2.4091802e-08,1.5051994e-07,2.380008e-09,1.4158803e-06,3.5938315e-09,1.5015246e-05,1.1617276e-09,0.9999685,9.6655945e-08,2.5518361e-06,2.7976697e-07,7.4730037e-06,3.579025e-07,9.885927e-07
../Image/Train_Image\test\HF-OM\IMG_20230413_120553_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,10.0,RJ-ED,1.0,1.2436182e-06,1.5640218e-08,5.6704064e-08,1.0271353e-09,4.9165584e-07,2.9125056e-09,1.2877956e-05,6.701108e-10,0.99997234,1.0730023e-07,3.1348275e-06,4.732304e-07,7.87415e-06,5.41132e-07,9.135919e-07
../Image/Train_Image\test\HF-OM\IMG_20230413_120555_1.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,13.0,RJ-OM,11.0,RJ-LD,1.0,1.6590248e-07,1.162882e-09,2.406189e-08,4.833084e-09,1.0678215e-08,3.5387686e-08,3.3448632e-07,2.4144976e-11,0.9998097,2.4944535e-09,3.7586761e-07,1.9190356e-05,8.199192e-06,4.18835e-05,0.00012014144
../Image/Train_Image\test\HF-OM\IMG_20230413_120555_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,10.0,RJ-ED,1.0,5.023385e-07,2.1579597e-08,3.0991394e-08,3.097913e-10,3.0389404e-07,3.6951728e-09,0.00015786919,3.2203018e-09,0.99972945,4.90012e-07,3.700075e-05,6.173979e-07,7.1087146e-05,7.8936125e-07,1.8734095e-06
../Image/Train_Image\test\HF-OM\IMG_20230413_120556_2_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,11.0,RJ-LD,14.0,RJ-SD,1.0,1.299404e-08,2.0714397e-10,7.265898e-09,8.442244e-10,8.63607e-10,1.5064519e-09,7.1963035e-07,3.2173514e-11,0.9999354,2.0998352e-09,2.1830232e-07,1.4010082e-05,3.057534e-05,5.7599236e-06,1.3215249e-05
../Image/Train_Image\test\HF-OM\IMG_20230413_120558_1.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,14.0,RJ-SD,13.0,RJ-OM,1.0,4.1443656e-07,3.4968253e-09,6.812379e-08,2.2334266e-09,6.9989945e-08,4.999817e-09,1.105665e-06,1.0498788e-10,0.9999832,1.8455896e-08,7.7855066e-07,1.3379872e-06,6.6092225e-06,1.5079593e-06,4.975746e-06
../Image/Train_Image\test\HF-OM\IMG_20230413_120558_horizontal.jpg,8,HF-OM,8.0,HF-OM,11.0,RJ-LD,12.0,RJ-MD,13.0,RJ-OM,1.0,3.8636547e-10,2.3572403e-11,1.0178516e-10,1.4428001e-11,4.269322e-11,2.3168613e-10,3.0498734e-07,2.1208161e-12,0.9999646,3.002001e-10,9.416691e-08,1.8591587e-05,8.458877e-06,6.5315407e-06,1.364963e-06
../Image/Train_Image\test\HF-OM\IMG_20230413_120559_1_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,14.0,RJ-SD,13.0,RJ-OM,1.0,7.613388e-08,3.9089243e-10,1.2751356e-08,1.629284e-09,1.20534835e-08,2.2771358e-09,7.0402024e-07,4.4207714e-11,0.9999937,1.6890507e-09,5.6579836e-08,9.579826e-07,2.184526e-06,1.1058843e-06,1.2628944e-06
../Image/Train_Image\test\HF-SD\IMG_20230415_163228_1.jpg,9,HF-SD,9.0,HF-SD,6.0,HF-LD,10.0,RJ-ED,5.0,HF-ED,1.0,5.2613462e-11,2.5179754e-09,2.082187e-12,3.8256526e-13,2.1154546e-14,5.4911795e-09,1.4469106e-07,4.4363033e-09,3.7598758e-16,0.99999976,4.5117055e-08,7.09076e-13,7.5083224e-11,6.5884377e-12,1.0107883e-11
../Image/Train_Image\test\HF-SD\IMG_20230415_163231_1.jpg,9,HF-SD,9.0,HF-SD,6.0,HF-LD,10.0,RJ-ED,7.0,HF-MD,1.0,9.657859e-10,2.6850295e-09,5.273253e-12,3.722886e-12,4.673472e-13,1.4951803e-08,1.2358253e-06,2.4556561e-08,3.291365e-14,0.9999987,6.9422654e-08,1.6796884e-12,2.7267544e-10,1.0058659e-11,4.346623e-11
../Image/Train_Image\test\HF-SD\IMG_20230415_163234.jpg,9,HF-SD,9.0,HF-SD,6.0,HF-LD,10.0,RJ-ED,7.0,HF-MD,1.0,1.8362825e-11,2.1423017e-09,2.29633e-13,2.545332e-13,1.3630958e-14,1.472454e-09,1.6331474e-05,3.5842145e-08,5.436031e-15,0.99998355,8.1896204e-08,6.7922274e-13,2.5630983e-10,1.6070381e-11,1.259148e-11
../Image/Train_Image\test\HF-SD\IMG_20230415_163236.jpg,9,HF-SD,9.0,HF-SD,6.0,HF-LD,1.0,FM-LD,7.0,HF-MD,1.0,3.7681475e-10,7.1524404e-08,6.1889755e-12,2.8190078e-12,9.613206e-13,3.7064282e-08,4.730451e-06,5.5602527e-08,1.3842579e-14,0.9999951,5.362604e-08,8.05444e-13,1.1256451e-10,4.8303445e-11,8.922845e-11
../Image/Train_Image\test\HF-SD\IMG_20230415_163237_1.jpg,9,HF-SD,9.0,HF-SD,6.0,HF-LD,10.0,RJ-ED,1.0,FM-LD,1.0,2.4606461e-09,4.504079e-08,8.7022514e-11,1.5381222e-12,2.0053102e-11,8.2677225e-09,1.4553176e-07,1.7555662e-08,6.1810205e-15,0.99999976,1.2841197e-07,2.401844e-13,2.5420782e-10,2.8357277e-12,5.1312194e-11
../Image/Train_Image\test\HF-SD\IMG_20230415_163238_1.jpg,9,HF-SD,9.0,HF-SD,6.0,HF-LD,7.0,HF-MD,5.0,HF-ED,1.0,1.4429222e-09,2.4941226e-08,8.242885e-12,6.8364823e-13,2.9473337e-11,1.6152383e-07,2.6176424e-06,3.128159e-07,3.170837e-16,0.9999968,1.2978076e-07,4.94002e-14,1.2956414e-10,4.0608185e-12,1.9883872e-10
../Image/Train_Image\test\HF-SD\IMG_20230415_163240.jpg,9,HF-SD,9.0,HF-SD,10.0,RJ-ED,6.0,HF-LD,7.0,HF-MD,1.0,3.3280195e-10,2.8172613e-09,1.30438455e-11,6.12411e-13,1.5525318e-12,1.8106954e-08,4.087821e-07,3.7860623e-08,4.6770195e-15,0.9999975,2.0989519e-06,1.0483145e-11,4.3627186e-09,3.148645e-11,1.5092624e-10
../Image/Train_Image\test\HF-SD\IMG_20230415_163249.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,6.0,HF-LD,0.0,FM-ED,1.0,1.667918e-07,2.084478e-09,6.76568e-11,3.608734e-11,1.9887553e-11,3.502053e-06,8.389775e-07,5.037815e-09,2.4891907e-12,0.99999547,8.064056e-08,3.482074e-12,3.991483e-10,4.2507005e-11,8.148218e-10
../Image/Train_Image\test\HF-SD\IMG_20230415_163250_2.jpg,9,HF-SD,9.0,HF-SD,6.0,HF-LD,5.0,HF-ED,10.0,RJ-ED,1.0,2.420416e-08,2.4401103e-09,1.0673858e-11,2.7842507e-12,1.957278e-11,4.0309507e-07,5.1688166e-06,6.165205e-09,7.173319e-13,0.9999943,1.347169e-07,7.355583e-13,4.1191633e-10,1.5214888e-11,2.3350796e-10
../Image/Train_Image\test\HF-SD\IMG_20230415_163252_1.jpg,9,HF-SD,9.0,HF-SD,6.0,HF-LD,5.0,HF-ED,10.0,RJ-ED,1.0,1.2377577e-09,1.236405e-10,1.058862e-12,5.5075275e-14,1.7969609e-12,1.2618202e-07,2.923728e-07,1.7422949e-09,3.0798982e-15,0.9999995,6.410823e-08,7.9746614e-14,1.02670435e-10,2.0896982e-12,2.941344e-11
../Image/Train_Image\test\HF-SD\IMG_20230415_163253_2.jpg,9,HF-SD,9.0,HF-SD,6.0,HF-LD,10.0,RJ-ED,7.0,HF-MD,1.0,7.992719e-11,8.8852e-11,1.8933147e-13,7.781391e-14,2.5960252e-14,1.6691375e-09,1.7174139e-06,2.847234e-08,1.7072553e-15,0.99999774,5.488645e-07,1.9297563e-12,1.566972e-09,1.0800079e-12,5.2896097e-11
../Image/Train_Image\test\HF-SD\IMG_20230415_163255_1.jpg,9,HF-SD,9.0,HF-SD,6.0,HF-LD,10.0,RJ-ED,5.0,HF-ED,1.0,9.147704e-11,6.933953e-11,1.7775333e-13,2.621797e-14,3.6594683e-14,4.8711652e-09,4.131229e-08,7.930011e-10,9.50689e-17,0.9999999,1.8397055e-08,1.7694413e-14,2.758767e-11,1.2746954e-13,4.9638705e-12
../Image/Train_Image\test\HF-SD\IMG_20230415_163256_2.jpg,9,HF-SD,9.0,HF-SD,6.0,HF-LD,10.0,RJ-ED,5.0,HF-ED,1.0,1.2864856e-09,2.984646e-11,1.9716074e-13,1.7245278e-13,1.1228182e-13,7.634488e-09,9.648619e-08,3.965881e-10,2.1847683e-14,0.9999999,3.2340534e-08,6.401031e-14,8.438374e-11,3.4744115e-13,1.1421905e-11
../Image/Train_Image\test\HF-SD\IMG_20230415_163259.jpg,9,HF-SD,9.0,HF-SD,6.0,HF-LD,5.0,HF-ED,10.0,RJ-ED,1.0,1.3135731e-09,2.6688843e-10,3.2718644e-13,2.326445e-13,2.2605693e-13,1.305803e-07,8.5276247e-07,2.2408695e-09,1.827544e-15,0.99999905,2.548764e-08,7.467288e-14,3.7358207e-11,9.094105e-13,3.553883e-11
../Image/Train_Image\test\HF-SD\IMG_20230415_163302.jpg,9,HF-SD,9.0,HF-SD,10.0,RJ-ED,6.0,HF-LD,7.0,HF-MD,1.0,4.5775288e-08,7.644815e-09,2.5322486e-10,1.607189e-11,8.411372e-11,3.872683e-08,5.2667438e-06,7.9940705e-08,2.7917694e-11,0.99998593,8.583652e-06,1.2323786e-10,7.771311e-08,1.4998097e-10,3.0054121e-09
../Image/Train_Image\test\HF-SD\IMG_20230415_163304_1.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,6.0,HF-LD,0.0,FM-ED,1.0,9.124875e-08,1.225365e-09,1.7982007e-11,4.024179e-11,2.092715e-12,7.294096e-06,9.222386e-08,4.2460957e-10,9.97217e-13,0.9999925,1.5376566e-08,5.5052256e-12,6.7950416e-11,4.465861e-11,2.719767e-10
../Image/Train_Image\test\HF-SD\IMG_20230415_163307.jpg,9,HF-SD,9.0,HF-SD,10.0,RJ-ED,5.0,HF-ED,0.0,FM-ED,1.0,0.00022794932,3.5823994e-06,7.113016e-07,3.137395e-08,4.5589622e-06,0.00078874343,0.000115321505,3.7301666e-07,8.385402e-07,0.9946571,0.0038890732,4.6579922e-07,5.2116273e-05,3.2277254e-05,0.00022689978
