图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-4-预测ID,top-4-预测名称,top-n预测正确,FM-ED-预测置信度,FM-LD-预测置信度,FM-MD-预测置信度,FM-OM-预测置信度,FM-SD-预测置信度,HF-ED-预测置信度,HF-LD-预测置信度,HF-MD-预测置信度,HF-OM-预测置信度,HF-SD-预测置信度,RJ-ED-预测置信度,RJ-LD-预测置信度,RJ-MD-预测置信度,RJ-OM-预测置信度,RJ-SD-预测置信度
../Image/Train_Image\test\HF-MD\IMG_20230415_112035_1.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,14.0,RJ-SD,5.0,HF-ED,1.0,8.011685e-06,1.6064536e-05,3.2984535e-06,4.9477558e-06,2.2842241e-05,8.589789e-05,0.00023189421,0.99935275,1.2917434e-06,2.3371022e-05,2.119259e-05,9.7498705e-06,7.962353e-05,1.4176734e-06,0.00013766414
../Image/Train_Image\test\HF-MD\IMG_20230415_112037.jpg,7,HF-MD,7.0,HF-MD,14.0,RJ-SD,5.0,HF-ED,6.0,HF-LD,1.0,3.594913e-06,3.6293814e-06,1.8219887e-06,3.1839477e-06,7.4478944e-06,6.8718036e-05,6.728539e-05,0.99974245,4.5322528e-07,4.6764326e-06,1.7455847e-06,4.429386e-06,1.7735616e-05,3.6626307e-07,7.247716e-05
../Image/Train_Image\test\HF-MD\IMG_20230415_112038_2.jpg,7,HF-MD,7.0,HF-MD,5.0,HF-ED,6.0,HF-LD,14.0,RJ-SD,1.0,4.766989e-06,1.1111914e-05,2.0733405e-06,3.3514923e-06,2.0571419e-05,0.00024139803,0.00020506028,0.9993431,1.0541704e-06,3.6736434e-05,1.3488389e-05,5.767034e-06,3.8286948e-05,1.3751296e-06,7.175681e-05
../Image/Train_Image\test\HF-MD\IMG_20230415_112040_1.jpg,7,HF-MD,7.0,HF-MD,5.0,HF-ED,6.0,HF-LD,14.0,RJ-SD,1.0,4.548419e-06,3.3793578e-05,2.9665143e-06,6.8185172e-06,1.8578698e-05,0.00017044146,7.3814575e-05,0.9995592,6.882512e-07,1.3678498e-05,6.0482153e-06,6.5475615e-06,3.6560836e-05,1.2319915e-06,6.511144e-05
../Image/Train_Image\test\HF-MD\IMG_20230415_112042_1.jpg,7,HF-MD,7.0,HF-MD,5.0,HF-ED,14.0,RJ-SD,12.0,RJ-MD,1.0,5.6417903e-06,3.3657474e-05,3.4399475e-06,5.086959e-06,2.0042422e-05,0.00012544339,2.8948969e-05,0.9996376,1.1132921e-06,9.422081e-06,3.9613456e-06,6.4306532e-06,3.738708e-05,7.2947796e-07,8.104372e-05
../Image/Train_Image\test\HF-MD\IMG_20230415_112044_1.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,12.0,RJ-MD,9.0,HF-SD,1.0,1.0102305e-05,9.535589e-06,3.4146026e-06,7.134937e-06,1.6238198e-05,5.5724053e-05,0.00062799966,0.99904734,1.5929764e-06,6.988542e-05,6.808328e-06,6.226812e-06,7.010604e-05,1.3183864e-06,6.657133e-05
../Image/Train_Image\test\HF-MD\IMG_20230415_112046.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,9.0,HF-SD,5.0,HF-ED,1.0,7.1081176e-06,1.1934115e-05,2.356821e-06,4.050234e-06,2.7991613e-05,7.601192e-05,0.0020521744,0.99762124,2.0833393e-06,8.796581e-05,7.09481e-06,5.040963e-06,5.217954e-05,7.676949e-07,4.1978972e-05
../Image/Train_Image\test\HF-MD\IMG_20230415_112048_1.jpg,7,HF-MD,7.0,HF-MD,6.0,HF-LD,14.0,RJ-SD,5.0,HF-ED,1.0,3.2102182e-06,3.4338125e-06,1.2049059e-06,3.3160534e-06,1.9272434e-06,5.8937076e-05,0.00038387295,0.999411,1.8358065e-06,4.2433194e-06,1.3825845e-06,2.0804724e-05,3.1245887e-05,3.851532e-07,7.330922e-05
../Image/Train_Image\test\HF-OM\IMG_20230413_120425_horizontal_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,12.0,RJ-MD,1.0,0.00013978539,6.424682e-05,9.494928e-05,9.302138e-05,5.29077e-05,1.7389697e-05,0.0006379614,8.711706e-05,0.99769884,5.0441708e-05,8.547429e-05,4.146888e-05,0.0002909524,5.3496602e-05,0.00059197925
../Image/Train_Image\test\HF-OM\IMG_20230413_120426_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,12.0,RJ-MD,1.0,0.0001362433,3.8189195e-05,6.556042e-05,8.818165e-05,3.2177206e-05,1.5394084e-05,0.0005304404,9.1062175e-05,0.99814343,4.9233357e-05,6.480243e-05,4.4283937e-05,0.00025568824,4.6232246e-05,0.00039913075
../Image/Train_Image\test\HF-OM\IMG_20230413_120427_2.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,3.0,FM-OM,1.0,0.00014293942,6.826048e-05,6.0162383e-05,0.00021396793,3.8836348e-05,2.939071e-05,0.0013120419,9.512942e-05,0.9972645,5.998896e-05,6.347141e-05,3.0218935e-05,0.00011262228,7.672822e-05,0.00043178626
../Image/Train_Image\test\HF-OM\IMG_20230413_120427_3_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,12.0,RJ-MD,1.0,6.293025e-05,3.3406926e-05,3.291138e-05,0.00011944045,1.7914232e-05,8.6819355e-06,0.0012388323,0.00010061798,0.9976465,3.19815e-05,3.321927e-05,3.133527e-05,0.0002718111,3.4419063e-05,0.00033600014
../Image/Train_Image\test\HF-OM\IMG_20230413_120428_1.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,3.0,FM-OM,14.0,RJ-SD,1.0,0.0001982531,7.593018e-05,6.7283945e-05,0.00029972117,3.5621135e-05,1.7090313e-05,0.0008137427,5.9499755e-05,0.9976058,7.236028e-05,0.0001119802,4.7885005e-05,0.00024924628,5.6335703e-05,0.000289211
../Image/Train_Image\test\HF-OM\IMG_20230413_120429_2_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,14.0,RJ-SD,1.0,4.3613207e-05,3.680117e-05,2.533786e-05,0.0001043528,1.0750264e-05,6.430894e-06,0.00044001304,2.2619784e-05,0.9987973,1.5808964e-05,3.2939693e-05,3.438667e-05,0.00020818328,3.982303e-05,0.00018153187
../Image/Train_Image\test\HF-OM\IMG_20230413_120431_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,14.0,RJ-SD,1.0,8.9378846e-05,4.8077192e-05,2.2144452e-05,0.00011310436,1.6323811e-05,1.2271574e-05,0.00045012767,3.7308924e-05,0.99884534,2.4279903e-05,3.8916016e-05,3.012846e-05,0.00012412976,3.4421468e-05,0.00011397221
../Image/Train_Image\test\HF-OM\IMG_20230413_120505.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,12.0,RJ-MD,1.0,0.00012081317,0.00010968538,4.341926e-05,0.00017243793,4.0737734e-05,2.1790935e-05,0.002229748,5.5194945e-05,0.99508804,6.0769824e-05,0.00023909535,0.00011778561,0.0006807621,0.00023288191,0.0007868529
../Image/Train_Image\test\HF-OM\IMG_20230413_120506_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,14.0,RJ-SD,1.0,7.081893e-05,0.00010177358,3.254238e-05,0.00017123831,2.7358416e-05,1.7655988e-05,0.00087106583,4.559786e-05,0.99742126,8.258807e-05,0.00014495903,0.00017640747,0.00041439652,0.00014082537,0.00028148867
../Image/Train_Image\test\HF-OM\IMG_20230413_120507_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,12.0,RJ-MD,1.0,9.248565e-05,9.58727e-05,4.497978e-05,0.00014393653,2.6114903e-05,2.6240003e-05,0.00074259227,4.990397e-05,0.99783355,5.3111613e-05,9.5462696e-05,6.4289576e-05,0.00015810279,0.0001340196,0.00043924083
../Image/Train_Image\test\HF-OM\IMG_20230413_120508_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,14.0,RJ-SD,6.0,HF-LD,1.0,6.735005e-05,6.3134445e-05,5.930949e-05,9.177548e-05,3.496788e-05,1.4160932e-05,0.00039157522,3.422568e-05,0.9974171,4.1993964e-05,0.00019620526,0.00011034168,0.000837404,0.000191643,0.0004488396
../Image/Train_Image\test\HF-OM\IMG_20230413_120508_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,14.0,RJ-SD,6.0,HF-LD,1.0,6.878974e-05,3.945835e-05,7.327416e-05,6.823952e-05,3.0890038e-05,1.0602472e-05,0.00027071385,7.57012e-05,0.99647444,2.5129091e-05,0.00013321132,0.00016139167,0.0017146493,8.146898e-05,0.00077215896
../Image/Train_Image\test\HF-OM\IMG_20230413_120509_1_move.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,12.0,RJ-MD,6.0,HF-LD,1.0,0.00028426625,0.000120342134,0.00011752528,0.00028522778,4.109982e-05,3.0619438e-05,0.00053475297,6.6680106e-05,0.9936947,4.4352157e-05,0.000155738,0.00038888765,0.0013936077,0.0003038401,0.0025382822
../Image/Train_Image\test\HF-OM\IMG_20230413_120510_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,14.0,RJ-SD,6.0,HF-LD,1.0,3.1154384e-05,1.5131077e-05,1.1266896e-05,3.6161986e-05,2.7019641e-06,3.695205e-06,0.00013574533,1.3062763e-05,0.9990332,6.322965e-06,7.0422366e-06,0.00013501778,0.000263176,5.2366388e-05,0.00025383985
../Image/Train_Image\test\HF-OM\IMG_20230413_120510_3.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,14.0,RJ-SD,1.0,7.162915e-05,2.3225368e-05,1.8432132e-05,5.984172e-05,8.058856e-06,1.3295604e-05,0.00041843698,2.8885535e-05,0.9987684,1.8641938e-05,1.8859973e-05,0.00015526853,0.00017196266,6.550351e-05,0.0001595108
../Image/Train_Image\test\HF-OM\IMG_20230413_120510_4_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,13.0,RJ-OM,0.0,FM-ED,1.0,0.0002384552,0.00013494761,6.1361614e-05,0.00020480904,2.8189363e-05,4.8065773e-05,0.00090377324,5.154679e-05,0.99736893,0.00010816728,7.9704325e-05,0.000117548254,0.00017201151,0.00025271182,0.0002297608
../Image/Train_Image\test\HF-OM\IMG_20230413_120511_1.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,3.0,FM-OM,14.0,RJ-SD,1.0,0.00012422958,0.00011686906,5.4538985e-05,0.00025784972,2.7384827e-05,2.8676208e-05,0.0010761335,7.710317e-05,0.99738973,6.4208485e-05,6.579461e-05,0.00011992967,0.00018099291,0.00017534239,0.0002410997
../Image/Train_Image\test\HF-OM\IMG_20230413_120512.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,12.0,RJ-MD,1.0,8.2203755e-05,6.583447e-05,2.4432813e-05,0.00015544584,1.38882315e-05,1.8647746e-05,0.0013204808,3.8577058e-05,0.9969952,3.9208935e-05,7.771947e-05,7.574438e-05,0.00029063493,0.00019809415,0.0006039555
../Image/Train_Image\test\HF-OM\IMG_20230413_120512_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,12.0,RJ-MD,1.0,0.00011322023,8.999929e-05,3.7788785e-05,0.00013372843,2.142211e-05,2.7042614e-05,0.0017161806,5.9852762e-05,0.9962878,3.838651e-05,0.00011460336,9.9231176e-05,0.00031264956,0.00023849132,0.00070966
../Image/Train_Image\test\HF-OM\IMG_20230413_120520_2.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,10.0,RJ-ED,1.0,9.785536e-05,0.00028863753,5.230008e-05,0.00017476843,5.783463e-05,2.1313681e-05,0.00038919403,3.305324e-05,0.9976065,7.5013784e-05,0.00030152267,4.294258e-05,0.00029269487,0.0001474655,0.00041876134
../Image/Train_Image\test\HF-OM\IMG_20230413_120521.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,12.0,RJ-MD,1.0,0.00012816732,9.130174e-05,5.3735705e-05,0.0001742487,3.1324664e-05,2.6005888e-05,0.00027259745,3.491674e-05,0.99809104,7.386715e-05,0.00014872476,5.398755e-05,0.00017622537,0.00017603254,0.00046790537
../Image/Train_Image\test\HF-OM\IMG_20230413_120521_move.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,12.0,RJ-MD,1.0,5.469463e-05,7.70031e-05,3.551578e-05,0.00010806736,2.3296772e-05,1.6963299e-05,0.00023797427,2.5356652e-05,0.99871576,5.2733318e-05,9.202697e-05,4.0237857e-05,0.00012318317,0.00011710996,0.00028028325
../Image/Train_Image\test\HF-OM\IMG_20230413_120522_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,12.0,RJ-MD,6.0,HF-LD,1.0,0.0001011396,0.00014037358,5.841978e-05,0.00017311223,3.1317904e-05,2.6149077e-05,0.00039790454,3.34351e-05,0.99733716,8.741699e-05,0.0003187205,0.00011148456,0.0004332623,0.000181863,0.00056804746
../Image/Train_Image\test\HF-OM\IMG_20230413_120523_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,10.0,RJ-ED,13.0,RJ-OM,1.0,0.00015604233,0.00022303333,0.00013427119,0.00020313983,0.00011200167,4.519842e-05,0.00030274154,5.1882053e-05,0.99659497,9.3050054e-05,0.00042936692,0.000257327,0.0002524757,0.00037955717,0.0007650627
../Image/Train_Image\test\HF-OM\IMG_20230413_120523_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,10.0,RJ-ED,12.0,RJ-MD,1.0,8.373736e-05,0.0002532363,5.053205e-05,0.00017977551,3.2730815e-05,1.8813747e-05,0.00020760387,1.9458706e-05,0.99746704,4.934044e-05,0.00038394582,9.3282855e-05,0.000327901,0.00022038785,0.000612242
../Image/Train_Image\test\HF-OM\IMG_20230413_120524_1_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,12.0,RJ-MD,1.0,3.0343572e-05,4.642613e-05,1.8410696e-05,5.4739983e-05,1.4643444e-05,6.318654e-06,0.00013528275,8.591459e-06,0.9993599,1.941309e-05,4.129418e-05,3.2488522e-05,6.81837e-05,6.486006e-05,9.910183e-05
../Image/Train_Image\test\HF-OM\IMG_20230413_120524_3_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,3.0,FM-OM,1.0,9.197537e-05,5.8555004e-05,2.8377364e-05,0.000118492106,1.7511356e-05,1.842044e-05,0.00024037929,2.0551977e-05,0.99894625,3.3261083e-05,4.148922e-05,4.0164246e-05,5.203666e-05,8.645999e-05,0.00020615176
../Image/Train_Image\test\HF-OM\IMG_20230413_120525_2.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,3.0,FM-OM,1.0,2.4988021e-05,1.8810104e-05,9.44638e-06,3.4354896e-05,6.4462965e-06,3.86277e-06,0.0001648274,8.522422e-06,0.9995486,1.4381102e-05,2.460895e-05,1.3839498e-05,3.0296671e-05,2.3428944e-05,7.34862e-05
../Image/Train_Image\test\HF-OM\IMG_20230413_120526_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,13.0,RJ-OM,1.0,2.0961528e-05,1.8262965e-05,1.2103001e-05,2.1709473e-05,9.030068e-06,3.915791e-06,0.00036492504,6.8055047e-06,0.99930847,1.1413173e-05,1.9726871e-05,2.0835114e-05,3.4253644e-05,6.231948e-05,8.539031e-05
../Image/Train_Image\test\HF-OM\IMG_20230413_120526_3.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,13.0,RJ-OM,1.0,1.9275989e-05,2.6056892e-05,1.11853615e-05,2.7420961e-05,6.557005e-06,4.6349764e-06,0.0002454859,6.9430357e-06,0.9993469,1.4390408e-05,2.7797529e-05,2.315096e-05,5.285513e-05,6.293065e-05,0.00012438744
../Image/Train_Image\test\HF-OM\IMG_20230413_120526_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,3.0,FM-OM,1.0,3.2673604e-05,2.30063e-05,1.0521686e-05,5.909146e-05,8.592482e-06,3.6159743e-06,0.00023756833,1.0339987e-05,0.99940157,2.378906e-05,3.9216855e-05,1.5586314e-05,4.6002966e-05,2.4974961e-05,6.354292e-05
../Image/Train_Image\test\HF-OM\IMG_20230413_120527_2.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,3.0,FM-OM,1.0,3.897131e-05,3.233017e-05,1.6643828e-05,6.295204e-05,6.6135476e-06,6.292788e-06,0.000105111605,1.15032635e-05,0.9994387,1.29190075e-05,1.9795743e-05,3.0412572e-05,4.668331e-05,5.2141168e-05,0.00011900815
../Image/Train_Image\test\HF-OM\IMG_20230413_120528_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,12.0,RJ-MD,1.0,3.9465423e-05,3.3785065e-05,2.0617721e-05,5.8075224e-05,1.4294696e-05,1.026518e-05,0.00033105878,1.5064062e-05,0.9990834,3.4130997e-05,4.7293823e-05,4.985819e-05,7.323313e-05,6.5415785e-05,0.00012409224
../Image/Train_Image\test\HF-OM\IMG_20230413_120529_2_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,13.0,RJ-OM,1.0,5.9400714e-05,7.9215795e-05,3.0075384e-05,0.00014687945,1.5810752e-05,1.33636495e-05,0.00027006143,1.5383785e-05,0.9988398,3.7308182e-05,7.3212694e-05,5.402053e-05,6.840574e-05,0.00014755531,0.0001496222
../Image/Train_Image\test\HF-OM\IMG_20230413_120529_4_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,3.0,FM-OM,1.0,6.297943e-05,4.3549215e-05,1.9826488e-05,9.336045e-05,1.3845106e-05,1.48500185e-05,0.0004037014,1.7387396e-05,0.9989795,4.659796e-05,3.4062745e-05,4.0639818e-05,5.3155018e-05,7.312622e-05,0.000103351835
../Image/Train_Image\test\HF-OM\IMG_20230413_120530_1.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,3.0,FM-OM,14.0,RJ-SD,1.0,6.187951e-05,5.64705e-05,1.8635285e-05,0.00014457082,1.0626107e-05,1.3991285e-05,0.00024997324,1.3341325e-05,0.9991549,2.2524215e-05,2.9528934e-05,2.1869457e-05,3.4342906e-05,5.6289733e-05,0.00011085401
../Image/Train_Image\test\HF-OM\IMG_20230413_120530_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,3.0,FM-OM,14.0,RJ-SD,1.0,6.247745e-05,6.137306e-05,1.869596e-05,0.00012617758,1.4414076e-05,1.6996295e-05,0.00025579185,2.1388447e-05,0.999106,4.0697287e-05,4.2104362e-05,2.6091113e-05,4.4551045e-05,7.153463e-05,9.171635e-05
../Image/Train_Image\test\HF-OM\IMG_20230413_120548_1_move.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,14.0,RJ-SD,6.0,HF-LD,1.0,1.3672175e-05,2.2578934e-05,8.633835e-06,3.4403456e-05,3.2271826e-06,2.0368652e-06,7.718265e-05,3.9898146e-06,0.9995173,4.5958363e-06,2.3981847e-05,2.0998306e-05,0.0001355832,3.4003162e-05,9.77902e-05
../Image/Train_Image\test\HF-OM\IMG_20230413_120548_move.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,12.0,RJ-MD,1.0,5.8998805e-05,7.675941e-05,2.9037998e-05,5.9792434e-05,1.0489961e-05,1.27603e-05,0.00020543922,1.1727054e-05,0.99882466,1.5793183e-05,9.457601e-05,4.214545e-05,0.00016979028,0.00010571404,0.00028225838
../Image/Train_Image\test\HF-OM\IMG_20230413_120549_2_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,12.0,RJ-MD,3.0,FM-OM,1.0,0.00010046407,7.9133446e-05,4.764456e-05,0.00026609274,1.067332e-05,9.8050905e-06,0.00016065218,1.3973731e-05,0.99683124,2.1559916e-05,0.00021101607,7.760789e-05,0.0006250065,0.00015231507,0.0013928562
../Image/Train_Image\test\HF-OM\IMG_20230413_120551_1_horizontal.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,13.0,RJ-OM,1.0,6.0777056e-05,0.00012030026,2.6571037e-05,0.00018151496,1.4783395e-05,1.3828388e-05,0.00055742357,1.6388576e-05,0.99823296,3.383643e-05,0.00013613889,2.9094763e-05,0.00013970946,0.00018903753,0.00024761603
../Image/Train_Image\test\HF-OM\IMG_20230413_120552_1.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,12.0,RJ-MD,1.0,4.8637572e-05,6.952939e-05,3.3879103e-05,7.814187e-05,1.5271004e-05,8.487669e-06,0.00014947548,1.0843002e-05,0.9990439,1.7966904e-05,0.00011519679,2.9623154e-05,0.00012933396,4.8594593e-05,0.00020113797
../Image/Train_Image\test\HF-OM\IMG_20230413_120553.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,12.0,RJ-MD,1.0,0.00013311241,0.00013311139,5.215138e-05,0.00021626003,2.1510252e-05,2.2657601e-05,0.00044024707,2.35197e-05,0.99799806,4.5294524e-05,0.00013276108,7.3155534e-05,0.00022193875,0.000115451265,0.0003707024
../Image/Train_Image\test\HF-OM\IMG_20230413_120553_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,3.0,FM-OM,1.0,0.00019228348,0.000205695,7.5396296e-05,0.00029658977,3.7697915e-05,3.36446e-05,0.0005240238,3.127837e-05,0.9973539,7.08997e-05,0.00022682732,8.539439e-05,0.00026847166,0.0001310518,0.0004667957
../Image/Train_Image\test\HF-OM\IMG_20230413_120555_1.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,12.0,RJ-MD,13.0,RJ-OM,1.0,5.1685573e-05,0.00010937662,3.3324726e-05,8.804321e-05,1.2743286e-05,7.001282e-06,0.00027942873,7.664277e-06,0.99870944,2.2327336e-05,5.4098695e-05,5.7662393e-05,0.00026816307,0.00016533626,0.00013379651
../Image/Train_Image\test\HF-OM\IMG_20230413_120555_move.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,6.0,HF-LD,12.0,RJ-MD,1.0,0.0002211787,0.00022879,9.821947e-05,0.00029187184,3.1937132e-05,4.346027e-05,0.0008360893,4.201405e-05,0.9961371,6.480985e-05,0.00031142752,7.823989e-05,0.00041238873,0.00022698162,0.0009754526
../Image/Train_Image\test\HF-OM\IMG_20230413_120556_2_horizontal.jpg,8,HF-OM,8.0,HF-OM,14.0,RJ-SD,12.0,RJ-MD,6.0,HF-LD,1.0,3.116862e-05,7.7916906e-05,2.4212644e-05,4.782797e-05,9.478571e-06,8.351824e-06,0.00023685086,7.548361e-06,0.99802953,8.17779e-06,5.321996e-05,0.000107137275,0.00045086202,0.00017350803,0.00073420885
../Image/Train_Image\test\HF-OM\IMG_20230413_120558_1.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,13.0,RJ-OM,1.0,3.9513652e-05,7.996156e-05,2.1765001e-05,0.00017269325,8.188969e-06,6.7607243e-06,0.00028334107,7.0325955e-06,0.9986326,1.8059849e-05,6.23935e-05,3.6893874e-05,0.00017594438,0.00018810577,0.0002666067
../Image/Train_Image\test\HF-OM\IMG_20230413_120558_horizontal.jpg,8,HF-OM,8.0,HF-OM,12.0,RJ-MD,14.0,RJ-SD,6.0,HF-LD,1.0,3.888182e-05,5.1490937e-05,2.989563e-05,4.7197598e-05,8.816903e-06,5.579726e-06,0.00027073736,1.3211878e-05,0.99799335,1.3603204e-05,9.56631e-05,9.30831e-05,0.00085396145,0.00017886558,0.00030557177
../Image/Train_Image\test\HF-OM\IMG_20230413_120559_1_move.jpg,8,HF-OM,8.0,HF-OM,6.0,HF-LD,14.0,RJ-SD,13.0,RJ-OM,1.0,3.8112936e-05,4.4820437e-05,1.550858e-05,5.6992325e-05,6.1694045e-06,6.531931e-06,0.00029087148,8.673396e-06,0.99901676,1.0028507e-05,3.3048545e-05,3.459018e-05,0.000115144016,0.00014052914,0.00018224485
../Image/Train_Image\test\HF-SD\IMG_20230415_163228_1.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,6.0,HF-LD,7.0,HF-MD,1.0,7.253253e-06,9.2181845e-06,3.4826191e-06,8.134329e-06,2.3452294e-05,0.002065651,4.7515106e-05,4.6743404e-05,1.4677979e-06,0.99774724,2.3456563e-05,2.438742e-06,7.898351e-06,4.617035e-06,1.3262586e-06
../Image/Train_Image\test\HF-SD\IMG_20230415_163231_1.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,7.0,HF-MD,6.0,HF-LD,1.0,1.6836344e-05,2.1371732e-05,7.055114e-06,1.6309958e-05,6.372935e-05,0.0018061488,8.670588e-05,0.00010594097,2.9149594e-06,0.99775416,7.4370364e-05,3.2331393e-06,2.6751737e-05,1.0846368e-05,3.6683782e-06
../Image/Train_Image\test\HF-SD\IMG_20230415_163234.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,6.0,HF-LD,7.0,HF-MD,1.0,5.850649e-06,1.8825705e-05,1.7982337e-06,6.1001306e-06,3.2380267e-05,0.00097385497,0.00024859968,0.00014755926,1.210482e-06,0.99852175,2.2798144e-05,6.331965e-07,1.36606395e-05,3.021725e-06,1.952586e-06
../Image/Train_Image\test\HF-SD\IMG_20230415_163236.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,7.0,HF-MD,6.0,HF-LD,1.0,2.1179676e-05,3.3735818e-05,9.335813e-06,2.172089e-05,6.655846e-05,0.0037216274,0.000104595085,0.0001665269,4.5594115e-06,0.9957574,5.67036e-05,4.0500063e-06,1.7686718e-05,9.5541245e-06,4.701375e-06
../Image/Train_Image\test\HF-SD\IMG_20230415_163237_1.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,7.0,HF-MD,6.0,HF-LD,1.0,0.00014027063,0.0001635945,8.7379296e-05,9.86451e-05,0.00031871191,0.026741061,0.00034309062,0.0004406791,2.8993252e-05,0.97123814,0.00019929137,2.3679e-05,8.9748544e-05,5.819339e-05,2.8506975e-05
../Image/Train_Image\test\HF-SD\IMG_20230415_163238_1.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,7.0,HF-MD,4.0,FM-SD,1.0,4.5134526e-05,6.181933e-05,1.4710328e-05,3.861183e-05,0.00016503762,0.008891581,0.000101429476,0.00022184319,7.665127e-06,0.99032074,7.85792e-05,4.7491167e-06,2.302188e-05,1.7636343e-05,7.5097337e-06
../Image/Train_Image\test\HF-SD\IMG_20230415_163240.jpg,9,HF-SD,9.0,HF-SD,5.0,HF-ED,7.0,HF-MD,10.0,RJ-ED,1.0,4.5449793e-05,6.136468e-05,3.092946e-05,3.4184926e-05,0.00017822506,0.009208444,0.00014961939,0.0002939222,5.7008847e-06,0.9897013,0.00018155453,8.835944e-06,5.4961325e-05,3.362751e-05,1.1840919e-05
